Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
Xiaomi Redmi Note 9,"[{'128GB 4GB RAM': '$\u200999.50'}, {'64GB 3GB RAM': '$\u2009125.99'}, {'64GB 4GB RAM': '₹\u20098,999'}]",GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41","HSPA, LTE",162.3 x 77.2 x 8.9 mm (6.39 x 3.04 x 0.35 in),199 g (7.02 oz),"Glass front (Gorilla Glass 5), plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.53 inches, 104.7 cm","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)","Android 10, upgradable to Android 11, MIUI 12.5 E",Mediatek MT6769Z Helio G85 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,microSDXC (dedicated slot),"64GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM","48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF,
8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro), AF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"13 MP, f/2.3, 29mm (standard), 1/3.1"", 1.12µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",Yes (market/region dependent),"FM radio, built-in antenna",USB Type-C 2.0,Li-Po 5020 mAh,18W wired,"Forest Green, Midnight Grey, Polar White",
Xiaomi Redmi Note 9 Pro,"[{'64GB 6GB RAM': '£\u2009230.00'}, {'128GB 6GB RAM': '£\u200999.00'}]",GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41","HSPA, LTE",165.8 x 76.7 x 8.8 mm (6.53 x 3.02 x 0.35 in),209 g (7.37 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), plastic frame",Nano-SIM + Nano-SIM,"6.67 inches, 107.4 cm","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)","Android 10, MIUI 11",Qualcomm SM7125 Snapdragon 720G (8 nm),Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver),Adreno 618,microSDXC (dedicated slot),"64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM","64 MP, f/1.9, 26mm (wide), 1/1.72"", 0.8µm, PDAF,
8 MP, f/2.2, 119˚ (ultrawide), 1/4.0"", 1.12µm,
5 MP, f/2.4, (macro), AF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, 720p@960fps, gyro-EIS","16 MP, f/2.5, (wide), 1/3.06"", 1.0µm",1080p@30/120fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",Yes,"FM radio, recording","USB Type-C 2.0, OTG",Li-Po 5020 mAh,30W wired,"Tropical Green, Glacier White, Interstellar Gray",
Xiaomi Redmi K30 5G Racing,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41","HSPA, LTE, 5G (2+ Gbps DL)",165.3 x 76.6 x 8.8 mm (6.51 x 3.02 x 0.35 in),208 g (7.34 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame",Nano-SIM + Nano-SIM,"6.67 inches, 107.4 cm","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)","Android 10, MIUI 11",Qualcomm SDM768 Snapdragon 768G 5G (7 nm),Octa-core (1x2.8 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver),Adreno 620,No,128GB 6GB RAM,"64 MP, f/1.9, 26mm (wide), 1/1.72"", 0.8µm, PDAF,
8 MP, f/2.2, 116˚ (ultrawide), 1/4.0"", 1.12µm,
5 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/120fps, 720p@960fps; gyro-EIS","20 MP, f/2.2, 27mm (wide), 1/3.4"", 0.8µm,
2 MP, f/2.4, 1/5.0"", 1.75µm, depth sensor",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD",Yes,FM radio,"USB Type-C 2.0, OTG",Li-Po 4500 mAh,"30W wired, 100% in 57 min","Mint, Blue, Red, Purple, White",About 260 EUR
Xiaomi Poco F2 Pro,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - International,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41 - International","HSPA, LTE, 5G",163.3 x 75.4 x 8.9 mm (6.43 x 2.97 x 0.35 in),219 g (7.72 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame",Nano-SIM + Nano-SIM,"6.67 inches, 107.4 cm","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)","Android 10, upgradable to Android 12, MIUI 14",Qualcomm SM8250 Snapdragon 865 5G (7 nm+),Octa-core (1x2.84 GHz Cortex-A77 & 3x2.42 GHz Cortex-A77 & 4x1.80 GHz Cortex-A55),Adreno 650,No,"64GB 6GB RAM, 128GB 6GB RAM, 256GB 8GB RAM","64 MP, f/1.9, 26mm (wide), 1/1.72"", 0.8µm, PDAF,
5 MP, f/2.2, 50mm (telephoto macro), AF,
13 MP, f/2.4, 123˚ (ultrawide), 1.12µm,
2 MP, f/2.4, (depth)","Dual-LED dual-tone flash, HDR, panorama","8K@24/30fps, 4K@30/60fps, 1080p@30/60/120/240fps, 1080p@960fps; gyro-EIS","Motorized pop-up 20 MP, f/2.2, (wide), 1/3.4"", 0.8µm","1080p@30fps, 720p@120fps",Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD, aptX Adaptive",Yes,No,"USB Type-C 2.0, OTG",Li-Po 4700 mAh,"30W wired, PD3.0, QC4, 100% in 63 min","Neon Blue, Phantom White, Electric Purple, Cyber Gray",About 150 EUR
Xiaomi Redmi K30i 5G,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41","HSPA, LTE, 5G (2+ Gbps DL)",165.3 x 76.6 x 8.8 mm (6.51 x 3.02 x 0.35 in),208 g (7.34 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame",Nano-SIM + Nano-SIM,"6.67 inches, 107.4 cm","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)","Android 10, MIUI 11",Qualcomm SM7250 Snapdragon 765G 5G (7 nm),Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver),Adreno 620,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","48 MP, f/1.9, (wide), 1/2.0"", 0.8µm, PDAF,
8 MP, f/2.2, 120˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30fps; gyro-EIS","20 MP, f/2.2, 27mm (wide), 1/3.4"", 0.8µm,
2 MP, f/2.4, 1/5.0"", 1.75µm, depth sensor",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD",Yes,Unspecified,"USB Type-C 2.0, OTG",Li-Po 4500 mAh,30W wired,"Blue, White, Red, Purple",About 250 EUR
Xiaomi Redmi 10X 4G,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41","HSPA, LTE",162.3 x 77.2 x 8.9 mm (6.39 x 3.04 x 0.35 in),199 g (7.02 oz),,Nano-SIM + Nano-SIM,"6.53 inches, 104.7 cm","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)","Android 10, MIUI 11",Mediatek MT6769Z Helio G85 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,microSDXC (dedicated slot),"128GB 4GB RAM, 128GB 6GB RAM","48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF,
8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"13 MP, f/2.3, (wide), 1/3.1"", 1.12µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",No,FM radio; built-in antenna,"USB Type-C 2.0, OTG",Li-Po 5020 mAh,"18W wired, QC3","Blue, Green, White",About 130 EUR
Xiaomi Redmi 10X 5G,,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 34, 38, 39, 40, 41","HSPA, LTE, 5G",164.2 x 75.8 x 9 mm (6.46 x 2.98 x 0.35 in),205 g (7.23 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5)",Nano-SIM + Nano-SIM,"6.57 inches, 104.2 cm","1080 x 2400 pixels, 20:9 ratio (~401 ppi density)","Android 10, MIUI 11",Mediatek Dimensity 820 (7 nm),Octa-core (4x2.6 GHz Cortex-A76 & 4x2.0 GHz Cortex-A55),Mali-G57 MC5,microSDXC (uses shared SIM slot),"64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF,
8 MP, f/2.2, 119˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps, 720p@960fps","16 MP, f/2.3, (wide), 1/3.06"", 1.0µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",No,FM radio; built-in antenna,USB Type-C 2.0,Li-Po 4520 mAh,22.5W wired,"Blue, Gold, Pink/Blue",About 200 EUR
Xiaomi Redmi 10X Pro 5G,,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 34, 38, 39, 40, 41","HSPA, LTE, 5G",164.2 x 75.8 x 9 mm (6.46 x 2.98 x 0.35 in),208 g (7.34 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5)",Nano-SIM + Nano-SIM,"6.57 inches, 104.2 cm","1080 x 2400 pixels, 20:9 ratio (~401 ppi density)","Android 10, MIUI 11",Mediatek Dimensity 820 (7 nm),Octa-core (4x2.6 GHz Cortex-A76 & 4x2.0 GHz Cortex-A55),Mali-G57 MC5,microSDXC (uses shared SIM slot),"128GB 8GB RAM, 256GB 8GB RAM","48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF,
8 MP, (telephoto), PDAF, OIS, 3x optical zoom,
8 MP, f/2.2, 119˚ (ultrawide), 1/4.0"", 1.12µm,
5 MP, f/2.4, (macro), 1/5.0"", 1.12µm","LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps, 720p@960fps","20 MP, 26mm (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",Yes,FM radio; built-in antenna,USB Type-C 2.0,Li-Po 4520 mAh,"33W wired, 58% in 30 min","Blue, Gold, Pink/Blue",About 290 EUR
Xiaomi Redmi 9,"[{'64GB 4GB RAM': '$\u200999.90'}, {'32GB 3GB RAM': '£\u2009196.62'}, {'128GB 4GB RAM': '$\u200992.00'}]",GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41","HSPA, LTE",163.3 x 77 x 9.1 mm (6.43 x 3.03 x 0.36 in),198 g (6.98 oz),"Glass front (Gorilla Glass 3), plastic back, plastic frame",Nano-SIM + Nano-SIM,"6.53 inches, 104.7 cm","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)","Android 10, upgradable to Android 12, MIUI 13",Mediatek MT6769V/CU Helio G80 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM","13 MP, f/2.2, 28mm (wide), 1/3.1"", 1.12µm, PDAF,
8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm,
5 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 27mm (wide), 1/4.0"", 1.12µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",Yes (market/region dependent),Wireless FM radio (no wired headphones required),"USB Type-C 2.0, OTG",Li-Po 5020 mAh,18W wired,"Carbon Gray, Sunset Purple, Ocean Green, Pink/Blue",
Xiaomi Redmi 9C,"[{'32GB 2GB RAM': '$\u200994.87'}, {'64GB 3GB RAM': '$\u2009103.99'}, {'128GB 4GB RAM': '$\u2009119.99'}]",GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41","HSPA, LTE",164.9 x 77 x 9 mm (6.49 x 3.03 x 0.35 in),196 g (6.91 oz),,Nano-SIM + Nano-SIM,"6.53 inches, 102.9 cm","720 x 1600 pixels, 20:9 ratio (~269 ppi density)","Android 10, MIUI 12",Mediatek MT6765G Helio G35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),"32GB 2GB RAM, 32GB 3GB RAM, 64GB 2GB RAM, 64GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM","13 MP, f/2.2, 28mm (wide), 1.0µm, PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR",1080p@30fps,"5 MP, f/2.2, (wide), 1.12µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","5.0, A2DP, LE",No,FM radio,"microUSB 2.0, OTG",Li-Po 5000 mAh,10W wired,"Midnight Gray, Sunrise Orange, Twilight Blue",
Xiaomi Redmi 9C NFC,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 38, 40","HSPA, LTE",164.9 x 77.1 x 9 mm (6.49 x 3.04 x 0.35 in),196 g (6.91 oz),,Nano-SIM + Nano-SIM,"6.53 inches, 102.9 cm","720 x 1600 pixels, 20:9 ratio (~269 ppi density)","Android 10, MIUI 12",Mediatek MT6765G Helio G35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),"32GB 2GB RAM, 32GB 3GB RAM, 64GB 2GB RAM, 64GB 3GB RAM, 128GB 3GB RAM, 128GB 4GB RAM","13 MP, f/2.2, 28mm (wide), 1.0µm, PDAF,
2 MP, f/2.4, (macro)","LED flash, HDR",1080p@30fps,"5 MP, f/2.2, (wide), 1.12µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","5.0, A2DP, LE",Yes,FM radio,"microUSB 2.0, OTG",Li-Po 5000 mAh,10W wired,"Midnight Gray, Sunshine Yellow, Twilight Blue",About 100 EUR
Xiaomi Redmi 9A,"[{'32GB 2GB RAM': '$\u200999.99'}, {'64GB 4GB RAM': '$\u200999.97'}, {'32GB 3GB RAM': '₹\u20096,299'}]",GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - International,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41 - International","HSPA, LTE",164.9 x 77.1 x 9 mm (6.49 x 3.04 x 0.35 in),196 g (6.91 oz),,Nano-SIM + Nano-SIM,"6.53 inches, 102.9 cm","720 x 1600 pixels, 20:9 ratio (~269 ppi density)","Android 10, upgradable to Android 11, MIUI 12",Mediatek MT6762G Helio G25 (12 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),"32GB 2GB RAM, 32GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM","13 MP, f/2.2, 28mm (wide), 1.0µm, PDAF","LED flash, HDR",1080p@30/60fps,"5 MP, f/2.2, (wide), 1.12µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","5.0, A2DP, LE",No,FM radio,"microUSB 2.0, OTG",Li-Po 5000 mAh,10W wired,"Carbon Gray (Midnight Black), Sky Blue (Sea Blue), Ocean Green (Nature Green)",
Xiaomi Poco M2 Pro,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 3, 5, 8, 40, 41","HSPA, LTE",165.8 x 76.7 x 8.8 mm (6.53 x 3.02 x 0.35 in),209 g (7.37 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), plastic frame",Nano-SIM + Nano-SIM,"6.67 inches, 107.4 cm","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)","Android 10, MIUI 12",Qualcomm SM7125 Snapdragon 720G (8 nm),Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver),Adreno 618,microSDXC (dedicated slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM","48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF,
8 MP, f/2.2, 119˚ (ultrawide), 1/4.0"", 1.12µm,
5 MP, f/2.4, (macro), AF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, 720p@960fps, gyro-EIS","16 MP, f/2.5, (wide), 1/3.06"" 1.0µm",1080p@30/120fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",No,"FM radio, recording","USB Type-C 2.0, OTG",Li-Po 5000 mAh,33W wired,"Out Of The Blue, Green and Greener, Two Shades of Black",About 170 EUR
Xiaomi Black Shark 3S,,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 12, 17, 20, 34, 38, 39, 40, 41","HSPA, LTE, 5G",168.7 x 77.3 x 10.4 mm (6.64 x 3.04 x 0.41 in),222 g (7.83 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM + Nano-SIM,"6.67 inches, 107.4 cm","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",Android 10,Qualcomm SM8250 Snapdragon 865 5G (7 nm+),Octa-core (1x2.84 GHz Cortex-A77 & 3x2.42 GHz Cortex-A77 & 4x1.80 GHz Cortex-A55),Adreno 650,No,"128GB 12GB RAM, 256GB 12GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8µm, PDAF,
13 MP, f/2.3, 120˚ (ultrawide),
5 MP, f/2.2, (depth)","LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/240fps, 720p@1920fps","20 MP, f/2.0, (wide), 1/3"", 0.9µm",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.0, A2DP, LE, aptX HD, aptX Adaptive",No,No,USB Type-C 2.0,Li-Po 4729 mAh,"65W wired, 100% in 38 min","Sky Cloud Black, Crystal Blue",About 600 EUR
Xiaomi Redmi 9 Prime,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 8, 40, 41","HSPA, LTE",163.3 x 77 x 9.1 mm (6.43 x 3.03 x 0.36 in),198 g (6.98 oz),"Glass front (Gorilla Glass 3), plastic back, plastic frame",Nano-SIM + Nano-SIM,"6.53 inches, 104.7 cm","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)","Android 10, MIUI 11",Mediatek MT6769V/CU Helio G80 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM","13 MP, f/2.2, 28mm (wide), 1/3.1"", 1.12µm, PDAF,
8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm,
5 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 27mm (wide), 1/4.0"", 1.12µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",No,Wireless FM radio (no wired headphones required),"USB Type-C 2.0, OTG",Li-Po 5020 mAh,18W wired,"Space Blue, Mint Green, Matte Black, Sunrise Flare",About 110 EUR
Xiaomi Redmi Go,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",140.4 x 70.1 x 8.4 mm (5.53 x 2.76 x 0.33 in),137 g (4.83 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,"5.0 inches, 68.0 cm","720 x 1280 pixels, 16:9 ratio (~296 ppi density)",Android 8.1 Oreo (Go edition),Qualcomm MSM8917 Snapdragon 425 (28 nm),Quad-core 1.4 GHz Cortex-A53,Adreno 308,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM","8 MP, f/2.0, 1/4.0"", 1.12µm, AF","LED flash, HDR",1080p@30fps,"5 MP, f/2.2, 1/5.0"", 1.12µm",,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.1, A2DP, LE",No,FM radio,"microUSB 2.0, OTG","Li-Ion 3000 mAh, non-removable",,"Black, Blue",About 100 EUR
Xiaomi Mi 9,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 20, 28, 38, 39, 40 - Global","HSPA 42.2/5.76 Mbps, LTE (5CA) Cat18 1200/150 Mbps",157.5 x 74.7 x 7.6 mm (6.20 x 2.94 x 0.30 in),173 g (6.10 oz),"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 5), aluminum frame",Nano-SIM + Nano-SIM,"6.39 inches, 100.2 cm","1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)","Android 9.0 (Pie), upgradable to Android 10, MIUI 12.5",Qualcomm SM8150 Snapdragon 855 (7 nm),Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485),Adreno 640,No,"64GB 6GB RAM, 64GB 8GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","48 MP, f/1.8, 27mm (wide), 1/2.0"", 0.8µm, PDAF,
12 MP, f/2.2, 54mm (telephoto), 1/3.6"", 1.0µm, PDAF, 2x optical zoom,
16 MP, f/2.2, 13mm (ultrawide), 1/3.0"", 1.0µm, PDAF","Laser AF, Dual-LED flash, HDR, panorama","4K@30/60fps, 1080p@30/120/240fps, 1080p@960fps","20 MP, f/2.0, (wide), 1/3"", 0.9µm",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","5.0, A2DP, LE, aptX HD",Yes,No,"USB Type-C 2.0, OTG","Li-Po 3300 mAh, non-removable","27W wired, QC4","Lavender Violet, Ocean Blue, Piano Black",About 590 EUR
Xiaomi Mi 9 SE,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 20, 38, 40 - Global","HSPA, LTE",147.5 x 70.5 x 7.5 mm (5.81 x 2.78 x 0.30 in),155 g (5.47 oz),"Glass front (Gorilla Glass 5), glass back, aluminum frame",Nano-SIM + Nano-SIM,"5.97 inches, 87.5 cm","1080 x 2340 pixels, 19.5:9 ratio (~432 ppi density)","Android 9.0 (Pie), upgradable to Android 11, MIUI 12.5",Qualcomm SDM712 Snapdragon 712 (10 nm),Octa-core (2x2.3 GHz Kryo 360 Gold & 6x1.7 GHz Kryo 360 Silver),Adreno 616,No,"64GB 6GB RAM, 128GB 6GB RAM","48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF,
8 MP, f/2.4, (telephoto), 1/4.0"", 1.12µm, PDAF,
13 MP, f/2.4, (ultrawide), 1/3.1"", 1.12µm","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, 720p@960fps, gyro-EIS","20 MP, f/2.0, (wide), 1/3"", 0.9µm",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","5.0, A2DP, LE, aptX HD",Yes,No,"USB Type-C 2.0, OTG","Li-Po 3070 mAh, non-removable",18W wired,"Violet, Blue, Gray",About 460 EUR
