Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
Motorola Moto Z2 Force,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41, 46","HSPA, LTE",155.8 x 76 x 6.1 mm (6.13 x 2.99 x 0.24 in),143 g (5.04 oz),"Plastic front, aluminum back, aluminum frame",Nano-SIM,"5.5 inches, 83.4 cm","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)","Android 7.1.1 (Nougat), upgradable to Android 9.0 (Pie)",Qualcomm MSM8998 Snapdragon 835 (10 nm),Octa-core (4x2.35 GHz Kryo & 4x1.9 GHz Kryo),Adreno 540,microSDXC (dedicated slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM","12 MP, f/2.0, 1/2.8"", 1.25µm, PDAF,
12 MP B/W, f/2.0, 1/2.9"", 1.25µm, PDAF","Laser AF, Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, 720p@240fps","5 MP, f/2.2",,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, EDR, LE (5.0 after SW update), aptX",Yes,No,"USB Type-C, OTG, magnetic connector","Li-Ion 2730 mAh, non-removable",15W wired,"Super Black, Fine Gold, Lunar Grey",About 320 EUR
Motorola Moto G5S,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 19, 20, 28, 38, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",150 x 73.5 x 9.5 mm (5.91 x 2.89 x 0.37 in),157 g (5.54 oz),"Glass front (Gorilla Glass 3), aluminum back, aluminum frame",Nano-SIM,"5.2 inches, 74.5 cm","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","Android 7.1 (Nougat), upgradable to Android 8.1 (Oreo)",Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 32GB 4GB RAM","16 MP, f/2.0, PDAF","LED flash, Auto-HDR, panorama",1080p@30fps,"5 MP, f/2.0",,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, Wi-Fi Direct","4.2, A2DP, LE, EDR, aptX",Yes (XT1794 only),FM radio,microUSB 2.0,"Li-Ion 3000 mAh, non-removable",15W wired,"Lunar Gray, Fine Gold, Midnight Blue",About 150 EUR
Motorola Moto G5S Plus,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40, 41","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat7 300/150 Mbps",153.5 x 76.2 x 8 mm (6.04 x 3.00 x 0.31 in),168 g (5.93 oz),"Glass front (Gorilla Glass 3), aluminum back, aluminum frame",Nano-SIM,"5.5 inches, 83.4 cm","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 7.1 (Nougat), upgradable to Android 8.1 (Oreo)",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM","13 MP, f/2.0, AF,
13 MP, (depth)","Dual-LED dual-tone flash, panorama","4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS)","8 MP, f/2.0","1080p@30fps, 480p@120fps",Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct","4.2, A2DP, LE, EDR, aptX",Yes (market dependent),FM radio,microUSB 2.0,"Li-Ion 3000 mAh, non-removable",15W wired,"Lunar Gray, Fine Gold",About 160 EUR
Motorola Moto X4,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat13 600/150 Mbps",148.4 x 73.4 x 8 mm (5.84 x 2.89 x 0.31 in),163 g (5.75 oz),"Glass front (Gorilla Glass 3), glass back (Gorilla Glass 3), aluminum frame",Nano-SIM,"5.2 inches, 74.5 cm","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","Android 7.1 (Nougat), upgradable to Android 9.0 (Pie), Android One",Qualcomm SDM630 Snapdragon 630 (14 nm),Octa-core 2.2 GHz Cortex-A53,Adreno 508,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM, 64GB 6GB RAM","12 MP, f/2.0, 1/2.55"", 1.4µm, dual pixel PDAF,
8 MP, f/2.2, 13mm (ultrawide), 1/4.0"", 1.12µm, no AF","Dual-LED dual-tone flash, panorama","4K@30fps, 1080p@30/60fps,","16 MP, f/2.0, 1/3.06"", 1.0µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE, EDR, aptX (5.0 after SW update)",Yes,"FM radio, RDS, recording","USB Type-C, OTG","Li-Ion 3000 mAh, non-removable",15W wired,"Super Black, Sterling Blue",About 200 EUR
Motorola Moto X5,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat13 600/150 Mbps",-,-,"Glass front (Gorilla Glass 3), glass back, aluminum frame",Nano-SIM,"5.9 inches, 89.8 cm","1080 x 2160 pixels, 18:9 ratio (~409 ppi density)","Android 8.0 (Oreo), Android One",,Octa-core,,microSDXC,"32GB 4GB RAM, 64GB 4GB RAM","12 MP, f/1.8, 1/2.55"", 1.4µm, dual pixel PDAF,
8 MP, f/1.8, 1/3.2"", 1.12µm","Dual-LED dual-tone flash, panorama","4K@30fps, 1080p@30/60fps","16 MP, f/2.0, 1/3.06"", 1.0µm,
8 MP",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE, EDR, aptX",Yes,"FM radio, RDS, recording","USB Type-C, OTG","Li-Ion 3300 mAh, non-removable",15W wired,"Black, Blue",
Motorola Moto G6,,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"HSDPA 850 / 900 / 1900 / 2100 - Europe, Brazil","1, 3, 5, 7, 8, 20, 38 - Europe","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps or LTE (2CA) Cat6 300/50 Mbps",153.8 x 72.3 x 8.3 mm (6.06 x 2.85 x 0.33 in),167 g (5.89 oz),"Glass front (Gorilla Glass 3), glass back (Gorilla Glass 3), aluminum frame",Nano-SIM,"5.7 inches, 83.8 cm","1080 x 2160 pixels, 18:9 ratio (~424 ppi density)","Android 8.0 (Oreo), upgradable to Android 9.0 (Pie)",Qualcomm SDM450 Snapdragon 450 (14 nm),Octa-core 1.8 GHz Cortex-A53,Adreno 506,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM","12 MP, f/1.8, 1/2.55"", 1.4µm, PDAF,
5 MP, f/2.2, (depth)","Dual-LED dual-tone flash, panorama, auto-HDR",1080p@60/30fps,"8 MP,
or,
16 MP, f/2.2, 1/3.06"", 1.0µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct","4.2, A2DP, LE, EDR",Yes (Europe model),FM radio,USB Type-C 2.0,"Li-Ion 3000 mAh, non-removable",15W wired,"Deep Indigo, Silver, Blush, Black",About 200 EUR
Motorola Moto G6 Plus,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,"HSDPA 850 / 900 / 1900 / 2100 - Europe, Brazil, India","1, 3, 5, 7, 8, 20, 38 - Europe","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",160 x 75.5 x 8 mm (6.30 x 2.97 x 0.31 in),167 g (5.89 oz),"Glass front (Gorilla Glass 3), glass back (Gorilla Glass 3), aluminum frame",Nano-SIM,"5.9 inches, 89.8 cm","1080 x 2160 pixels, 18:9 ratio (~409 ppi density)","Android 8.0 (Oreo), upgradable to Android 9.0 (Pie)",Qualcomm SDM630 Snapdragon 630 (14 nm),Octa-core 2.2 GHz Cortex-A53,Adreno 508,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM","12 MP, f/1.7, dual pixel PDAF,
5 MP, f/2.2, (depth)","Dual-LED dual-tone flash, panorama","4K@30fps, 1080p@30/60fps","8 MP, f/2.2 - Global,
or,
16 MP, f/2.2, 1/3.06"", 1.0µm - India",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE, EDR",Yes,FM radio,USB Type-C 2.0,"Li-Ion 3200 mAh, non-removable",15W wired,"Gold, Deep Indigo, Nimbus",About 190 EUR
Motorola Moto G6 Play,,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,"HSDPA 850 / 900 / 1900 / 2100 - Europe, Brazil","1, 3, 5, 7, 8, 20, 38 - Europe","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",154.4 x 72.2 x 9 mm (6.08 x 2.84 x 0.35 in),175 g (6.17 oz),"Glass front (Gorilla Glass), plastic back, plastic frame",Nano-SIM,"5.7 inches, 83.8 cm","720 x 1440 pixels, 18:9 ratio (~282 ppi density)","Android 8.0 (Oreo), upgradable to Android 9.0 (Pie)",Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (dedicated slot),"16GB 2GB RAM, 16GB 3GB RAM, 32GB 3GB RAM","13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF","LED flash, HDR, panorama",1080p@30fps,"5 MP (USA),
8 MP (other markets)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE, EDR",Yes (Europe),FM radio,microUSB 2.0,"Li-Ion 4000 mAh, non-removable",10W / 15W wired (market dependent),"Deep Indigo, Silver, Flash Gray, Gold",About 150 EUR
Motorola P30,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 5, 7, 8, 34, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",155.5 x 76 x 7.7 mm (6.12 x 2.99 x 0.30 in),170 g (6.00 oz),,Nano-SIM,"6.2 inches, 96.9 cm","1080 x 2246 pixels, 18.7:9 ratio (~402 ppi density)","Android 8 (Oreo), ZUI 4",Qualcomm SDM636 Snapdragon 636 (14 nm),Octa-core (4x1.8 GHz Kryo 260 Gold & 4x1.6 GHz Kryo 260 Silver),Adreno 509,microSDXC (uses shared SIM slot),"64GB 6GB RAM, 128GB 6GB RAM","16 MP, f/1.8, 1.25µm, PDAF,
5 MP, f/2.2, (depth)","Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,"12 MP, f/1.9, (wide), 1/2.8"", 1.25µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE, EDR",No,FM radio,"USB Type-C 2.0, OTG","Li-Ion 3000 mAh, non-removable",18W wired,"White, Black, Aurora (128/6 GB only)",About 280 EUR
Motorola Moto E5,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 - Europe,"1, 3, 5, 7, 8, 20, 38, 40 - Europe","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",154.4 x 72.2 x 9 mm (6.08 x 2.84 x 0.35 in),174 g (6.14 oz),"Glass front (Gorilla Glass), plastic back, plastic frame",Nano-SIM,"5.7 inches, 83.8 cm","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Android 8.0 (Oreo),Qualcomm MSM8917 Snapdragon 425 (28 nm),Quad-core 1.4 GHz Cortex-A53,Adreno 308,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM","13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2",,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE",Yes (Single SIM model),FM radio,microUSB 2.0,"Li-Ion 4000 mAh, non-removable",10W wired,"Flash gray, Fine Gold",About 150 EUR
Motorola DROID RAZR MAXX HD,,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,13,"HSPA 21.1/5.76 Mbps, LTE, EV-DO Rev.A 3.1 Mbps",131.9 x 67.9 x 9.3 mm (5.19 x 2.67 x 0.37 in),157 g (5.54 oz),,Micro-SIM,"4.7 inches, 60.9 cm","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","Android 4.0.4 (Ice Cream Sandwich), upgradable to 4.4 (KitKat)",Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,microSDHC (dedicated slot),"16/32GB (26GB user available), 1GB RAM","8 MP, AF",LED flash,1080p@30fps,1.3 MP,720p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, EDR, LE, aptX",Yes,No,microUSB 2.0,Non-removable Li-Ion 3300 mAh battery,,"Black, White",About 270 EUR
Motorola RAZR i XT890,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,,HSPA 21.1/5.76 Mbps,122.5 x 60.9 x 8.3 mm (4.82 x 2.40 x 0.33 in),126 g (4.44 oz),,Micro-SIM,"4.3 inches, 51.0 cm","540 x 960 pixels, 16:9 ratio (~256 ppi density)","Android 4.0.4 (Ice Cream Sandwich), upgradable to 4.4.2 (KitKat)",Intel Atom Z2460,2 GHz,PowerVR SGX540,microSDHC (dedicated slot),"8GB (5GB user available), 1GB RAM","8 MP, AF","LED flash, HDR",1080p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","2.1, A2DP, EDR, aptX",Yes,No,microUSB 2.0,Non-removable Li-Ion 2000 mAh battery,,"Black, White",About 180 EUR
Motorola Electrify M XT905,,CDMA / EVDO / LTE,CDMA 800 / 1700 / 1900 ,CDMA2000 1xEV-DO ,"4, 17","LTE Cat3 100/50 Mbps, EV-DO Rev.A 3.1 Mbps",123.2 x 61.5 x 8.6 mm (4.85 x 2.42 x 0.34 in),111.1 g (3.92 oz),,Micro-SIM,"4.3 inches, 51.0 cm","540 x 960 pixels, 16:9 ratio (~256 ppi density)",Android 4.0.4 (Ice Cream Sandwich),,Dual-core 1.5 GHz,,microSDHC (dedicated slot),"8GB (5GB user available), 1GB RAM","8 MP, AF","LED flash, HDR",1080p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP, EDR, LE, aptX",Yes,No,microUSB 2.0,"Li-Ion 2000 mAh, non-removable",,Black/Gray,About 250 EUR
Motorola RAZR D1,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only), HSDPA,,HSPA 7.2/5.76 Mbps,110 x 59 x 11 mm (4.33 x 2.32 x 0.43 in),110 g (3.88 oz),,Single SIM or Dual SIM (dual stand-by),"3.5 inches, 36.5 cm","320 x 480 pixels, 3:2 ratio (~165 ppi density)","Android 4.1 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Mediatek MT6575M (65 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",HDR,480p,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, EDR, aptX",No,FM radio,microUSB 2.0,"Li-Ion 1785 mAh, removable",,"Black, White",About 150 EUR
Motorola RAZR D3 XT919,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - XT919, HSDPA,,HSPA 7.2/5.76 Mbps,119.3 x 59.8 x 9.8 mm (4.70 x 2.35 x 0.39 in),120 g (4.23 oz),,Single SIM or Dual SIM (dual stand-by),"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)","Android 4.1 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Mediatek MT6577T (40 nm),Dual-core 1.2 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF","LED flash, HDR",720p,1.2 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, LE, EDR, aptX",Yes,FM radio,microUSB 2.0,"Li-Ion 2000 mAh, non-removable",,"Black, White",About 230 EUR
Motorola DROID Mini,,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,"4, 13","HSPA 21.1/5.76 Mbps, LTE, EV-DO Rev.A 3.1 Mbps",121.3 x 61.3 x 8.9 mm (4.78 x 2.41 x 0.35 in),130 g (4.59 oz),,Nano-SIM,"4.3 inches, 51.0 cm","720 x 1280 pixels, 16:9 ratio (~342 ppi density)",Android 4.2 (Jelly Bean),Qualcomm Snapdragon S4 Pro,Dual-core 1.7 GHz Krait,Adreno 320,No,16GB 2GB RAM,"10 MP, AF",LED flash,1080p@30fps,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot, DLNA","4.0, A2DP, EDR, LE, aptX",Yes,No,microUSB 2.0,"Li-Ion 2000 mAh, non-removable",Wireless (Qi),"Black, Red",About 180 EUR
Motorola DROID Maxx,,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,"4, 13","HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps, EV-DO Rev.A 3.1 Mbps",137.5 x 71.2 x 8.5 mm (5.41 x 2.80 x 0.33 in),167 g (5.89 oz),,Nano-SIM,"5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.2.2 (Jelly Bean),Qualcomm Snapdragon S4 Pro,Dual-core 1.7 GHz Krait,Adreno 320,No,"16GB 2GB RAM, 32GB 2GB RAM","10 MP, AF",LED flash,1080p@30fps,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, DLNA, hotspot","4.0, A2DP, EDR, LE, aptX",Yes,No,microUSB 2.0,"Li-Ion 3500 mAh, removable",,"Black, High Gloss Red, Black with Chrome Accents",About 220 EUR
Motorola DROID Ultra,,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,"4, 13","HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps, EV-DO Rev.A 3.1 Mbps",137.5 x 71.2 x 7.2 mm (5.41 x 2.80 x 0.28 in),137 g (4.83 oz),,Nano-SIM,"5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.2.2 (Jelly Bean),Qualcomm Snapdragon S4 Pro,Dual-core 1.7 GHz Krait,Adreno 320,No,16GB 2GB RAM,"10 MP, AF",LED flash,1080p@30fps,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot, DLNA","4.0, A2DP, EDR, LE, aptX",Yes,No,microUSB 2.0,"Li-Ion 2130 mAh, non-removable",,"Black, Red, White",About 250 EUR
Motorola Moto X,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 850 / 900 / 1900 / 2100 - AT&T,"2, 4, 5, 17 - AT&T","HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps, EV-DO Rev.A 3.1 Mbps",129.3 x 65.3 x 10.4 mm (5.09 x 2.57 x 0.41 in),130 g (4.59 oz),,Nano-SIM,"4.7 inches, 60.9 cm","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","Android 4.2.2 (Jelly Bean), upgradable to 5.1 (Lollipop)",Qualcomm MSM8960DT Snapdragon S4 Pro,Dual-core 1.7 GHz Krait 300,Adreno 320,No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM","10 MP, f/2.4, 30mm (standard), 1/2.6"", 1.4µm, AF","LED flash, panorama, HDR","1080p@30fps, stereo sound rec., HDR",2 MP,1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, hotspot","4.0, A2DP, EDR, LE, aptX",Yes,No,"microUSB 2.0, OTG","Li-Ion 2200 mAh, non-removable",,"Black, White (front panel), 18 color options (back panel)",About 250 EUR
Motorola Moto G,,GSM / CDMA / HSPA / EVDO,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,,HSPA 21.1/5.76 Mbps,129.9 x 65.9 x 11.6 mm (5.11 x 2.59 x 0.46 in),143 g (5.04 oz),,Micro-SIM,"4.5 inches, 55.8 cm","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","Android 4.3 (Jelly Bean), upgradable to 5.1.1 (Lollipop)",Qualcomm MSM8226 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,No,"8GB 1GB RAM, 16GB 1GB RAM","5 MP, f/2.4, AF","LED flash, HDR, panorama","720p@30fps, stereo sound rec., HDR",1.3 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE, aptX",No,FM radio,"microUSB 2.0, OTG","Li-Ion 2070 mAh, non-removable",,"Black (front panel), 7 color options (back panel)",About 130 EUR
Motorola Moto G Dual SIM,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,HSPA 21.1/5.76 Mbps,129.9 x 65.9 x 11.6 mm (5.11 x 2.59 x 0.46 in),143 g (5.04 oz),,"Dual SIM, (Micro-SIM, dual stand-by)","4.5 inches, 55.8 cm","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","Android 4.4.2 (KitKat), upgradable to 5.1.1 (Lollipop)",Qualcomm MSM8226 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,No,"8GB 1GB RAM, 16GB 1GB RAM","5 MP, f/2.4, AF","LED flash, HDR, panorama","720p@30fps, stereo sound rec., HDR",1.3 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE, aptX",No,FM radio,"microUSB 2.0, OTG","Li-Ion 2070 mAh, non-removable",,"Black (front panel), 7 color options (back panel)",About 140 EUR
Motorola Moto E Dual SIM,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 - XT1022,,HSPA 21.1/5.76 Mbps,124.8 x 64.8 x 12.3 mm (4.91 x 2.55 x 0.48 in),142 g (5.01 oz),,"Dual SIM (Micro-SIM, dual stand-by)","4.3 inches, 51.0 cm","540 x 960 pixels, 16:9 ratio (~256 ppi density)","Android 4.4.2 (KitKat), upgradable to 5.1 (Lollipop)",Qualcomm Snapdragon 200 (28 nm),Dual-core 1.2 GHz Cortex-A7,Adreno 302,microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, f/2.4","Panorama, HDR",480p@30fps,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, LE, aptX",No,"FM radio, RDS",microUSB 2.0,"Li-Ion 1980 mAh, non-removable",,"Black, White",About 90 EUR
Motorola Moto E,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,,HSPA 21.1/5.76 Mbps,124.8 x 64.8 x 12.3 mm (4.91 x 2.55 x 0.48 in),142 g (5.01 oz),,Micro-SIM,"4.3 inches, 51.0 cm","540 x 960 pixels, 16:9 ratio (~256 ppi density)","Android 4.4.2 (KitKat), upgradable to 5.1 (Lollipop)",Qualcomm Snapdragon 200 (28 nm),Dual-core 1.2 GHz Cortex-A7,Adreno 302,microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, f/2.4","Panorama, HDR",480p@30fps,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, LE, aptX",No,"FM radio, RDS",microUSB 2.0,"Li-Ion 1980 mAh, non-removable",,"Black, White",About 100 EUR
Motorola Luge,,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,13,"HSPA 21.1/5.76 Mbps, LTE, EV-DO Rev.A 3.1 Mbps",122.4 x 60.7 x 8.4 mm (4.82 x 2.39 x 0.33 in),125.9 g (4.44 oz),,Micro-SIM,"4.3 inches, 51.0 cm","540 x 960 pixels, 16:9 ratio (~256 ppi density)",Android 4.4.2 (KitKat),Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",LED flash,1080p@30fps,VGA,720p,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP, EDR, aptX",No,No,microUSB 2.0,"Li-Ion 2000 mAh, non-removable",,Black,About 240 EUR
Motorola Moto G 4G,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"2, 4, 5, 17 - USA","HSPA 21.1/5.76 Mbps, LTE",129.9 x 65.9 x 11.6 mm (5.11 x 2.59 x 0.46 in),143 g (5.04 oz),,Micro-SIM,"4.5 inches, 54.8 cm","720 x 1280 pixels, 16:9 ratio (~329 ppi density)","Android 4.4.2 (KitKat), upgradable to 5.1.1 (Lollipop)",Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,microSDHC (dedicated slot),8GB 1GB RAM,"5 MP, f/2.4, AF","LED flash, HDR, panorama","720p@30fps, stereo sound rec., HDR",1.3 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE, aptX",No,FM radio,"microUSB 2.0, OTG","Li-Ion 2070 mAh, non-removable",,"White, Black, Moto G Ferrari Edition",About 160 EUR
