Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
Sony Xperia XZ Premium,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - G8142,"HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - G8141, G8142","1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 19, 20, 26, 28, 29, 32, 38, 39, 40, 41 - G8141, G8142","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat16 1024/150 Mbps",156 x 77 x 7.9 mm (6.14 x 3.03 x 0.31 in),195 g (6.88 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum/plastic frame",Nano-SIM (G8141),"5.46 inches, 82.2 cm","3840 x 2160 pixels, 16:9 ratio (~807 ppi density)","Android 7.1 (Nougat), upgradable to Android 9.0 (Pie)",Qualcomm MSM8998 Snapdragon 835 (10 nm),Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo),Adreno 540,microSDXC (uses shared SIM slot) - dual SIM model only,64GB 4GB RAM,"19 MP, f/2.0, 25mm (wide), 1/2.3"", predictive PDAF","Laser AF, color spectrum sensor, LED flash, panorama, HDR","4K@30fps, 1080p@30fps (gyro-EIS), 720p@960fps, HDR","13 MP, f/2.0, 22mm (wide), 1/3.1"", 1.12µm",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","5.0, A2DP, aptX HD, LE",Yes,No,"USB Type-C 3.1, OTG","Li-Ion 3230 mAh, non-removable","18W wired, QC3","Luminous Chrome, Deepsea Black, Bronze Pink, Rosso",About 320 EUR
Sony Xperia XZs,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (G8232),"HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - G8231, G8232","1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 19, 20, 26, 28, 29, 32, 38, 39, 40, 41 - G8231, G8232","HSPA 42.2/5.76 Mbps, LTE Cat9 450/50 Mbps",146 x 72 x 8.1 mm (5.75 x 2.83 x 0.32 in),161 g (5.68 oz),"Glass front (Gorilla Glass 5), aluminum back, plastic frame",Nano-SIM (G8231),"5.2 inches, 74.5 cm","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","Android 7.1 (Nougat), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (uses shared SIM slot) - dual SIM model only,"32GB 4GB RAM, 64GB 4GB RAM","19 MP, f/2.0, 25mm (wide), 1/2.3"", predictive PDAF","Laser AF, color spectrum sensor, LED flash, HDR, panorama","4K@30fps, 1080p@30fps (gyro-EIS), 720p@960fps, HDR","13 MP, f/2.0, 22mm (wide), 1/3.1"", 1.12µm",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","4.2, A2DP, aptX, LE",Yes,No,"USB Type-C 2.0, OTG","Li-Ion 2900 mAh, non-removable","18W wired, QC3","Black, Warm Silver, Ice Blue",About 220 EUR
Sony Xperia L1,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 5, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",151 x 74 x 8.7 mm (5.94 x 2.91 x 0.34 in),180 g (6.35 oz),"Glass front, plastic back, plastic frame",Nano-SIM,"5.5 inches, 83.4 cm","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 7.0 (Nougat),Mediatek MT6737T (28 nm),Quad-core 1.45 GHz Cortex-A53,Mali-T720MP2,microSDXC (uses shared SIM slot),16GB 2GB RAM,"13 MP, f/2.2, AF","LED flash, HDR",1080p@30fps,"5 MP, f/2.2, 24mm (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, Wi-Fi Direct","4.2, A2DP, LE, aptX",Yes,FM radio,USB Type-C 2.0,"Li-Ion 2620 mAh, non-removable",,"Black, White, Pink",About 110 EUR
Sony Xperia XZ1 Compact,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 19, 20, 25, 26, 28, 29, 32, 38, 39, 40, 41, 66","HSPA 42.2/5.76 Mbps, LTE (4CA) Cat15 800/75 Mbps",129 x 65 x 9.3 mm (5.08 x 2.56 x 0.37 in),140 g (4.94 oz),"Glass front (Gorilla Glass 4), plastic back, plastic frame",Nano-SIM,"4.6 inches, 58.3 cm","720 x 1280 pixels, 16:9 ratio (~319 ppi density)","Android 8.0 (Oreo), upgradable to Android 9.0 (Pie)",Qualcomm MSM8998 Snapdragon 835 (10 nm),Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo),Adreno 540,microSDXC (dedicated slot),32GB 4GB RAM,"19 MP, f/2.0, 25mm (wide), 1/2.3"", 1.22µm, predictive PDAF","Laser AF, color spectrum sensor, LED flash, panorama, HDR","4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS), 720p@960fps","8 MP, f/2.4, 18mm, 1/4.0""",1080p@30fps (gyro-EIS),"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","5.0, A2DP, aptX HD, LE",Yes,No,"USB Type-C 2.0, OTG","Li-Ion 2700 mAh, non-removable","18W wired, QC3","Black, White Silver, Horizon Blue, Twilight Pink",About 300 EUR
Sony Xperia ZR,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 850 / 900 / 2100 - C5503,"1, 3, 5, 7, 8, 20 - C5503","HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps",131.3 x 67.3 x 10.5 mm (5.17 x 2.65 x 0.41 in),138 g (4.87 oz),"Glass front, plastic back, plastic frame",Micro-SIM,"4.55 inches, 57.1 cm","720 x 1280 pixels, 16:9 ratio (~323 ppi density)","Android 4.1.2 (Jelly Bean), upgradable to 5.1.1 (Lollipop)",Qualcomm APQ8064 Snapdragon S4 Pro,Quad-core 1.5 GHz Krait,Adreno 320,microSDXC (dedicated slot),8GB 2GB RAM,"13.1 MP, f/2.4, AF","LED flash, HDR","1080p@30fps, HDR",VGA,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP",Yes,"Stereo FM radio, RDS",microUSB 2.0 (MHL TV-out),"Li-Ion 2300 mAh, removable",,"Black, White, Pink, Mint",About 230 EUR
Sony Xperia M,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - all versions,"HSDPA 900 / 2100 - C1905, C2005",,HSPA 21.1/5.76 Mbps,124 x 62 x 9.3 mm (4.88 x 2.44 x 0.37 in),115 g (4.06 oz),,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","4.0 inches, 44.1 cm","480 x 854 pixels, 16:9 ratio (~245 ppi density)","Android 4.1 (Jelly Bean)/ 4.2.2 - C2004/C2005 models, upgradable to 4.3 (Jelly Bean)",Qualcomm Snapdragon S4 Plus MSM8227,Dual-core 1.0 GHz Krait,Adreno 305,microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, f/2.8, AF","LED flash, HDR, panorama",720p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP",Yes,"Stereo FM radio, RDS","microUSB 2.0, OTG","Li-Po 1750 mAh, removable",,"Black, White, Purple, Yellow (single sim model only)",About 130 EUR
Sony Xperia C,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA 42.2/11.5 Mbps,141.5 x 74.2 x 8.9 mm (5.57 x 2.92 x 0.35 in),153 g (5.40 oz),,"Dual SIM (Micro-SIM, dual stand-by)","5.0 inches, 68.9 cm","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, f/2.6, AF","LED flash, HDR",1080p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS","microUSB 2.0, OTG","Li-Ion 2390 mAh, non-removable",,"Black, White, Purple",About 220 EUR
Sony Xperia Z Ultra,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 850 / 900 / 1700 / 1900 / 2100 - all versions,"1, 2, 4, 5, 7, 8, 17 - C6806","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",179.4 x 92.2 x 6.5 mm (7.06 x 3.63 x 0.26 in),212 g (7.48 oz),,Micro-SIM,"6.4 inches, 112.9 cm","1080 x 1920 pixels, 16:9 ratio (~344 ppi density)","Android 4.2 (Jelly Bean), upgradable to 5.1 (Lollipop)",Qualcomm MSM8274 or MSM8974 Snapdragon 800 (28 nm),Quad-core 2.2 GHz Krait 400,Adreno 330,microSDXC (dedicated slot),16GB 2GB RAM,"8 MP, f/2.4, AF",HDR,"1080p@30fps, HDR",2 MP,1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, aptX",Yes,"Stereo FM radio, RDS","microUSB 2.0 (MHL TV-out), OTG","Li-Ion 3050 mAh, non-removable",,"Black, White, Purple",About 280 EUR
Sony Xperia Z1,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 850 / 900 / 1700 / 1900 / 2100 - all versions,"1, 2, 3, 4, 5, 7, 8, 20 - C6903, C6943","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",144 x 74 x 8.5 mm (5.67 x 2.91 x 0.33 in),170 g (6.00 oz),"Glass front, glass back, aluminum frame",Micro-SIM,"5.0 inches, 68.9 cm","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","Android 4.2 (Jelly Bean), upgradable to 5.1 (Lollipop)",Qualcomm MSM8974 Snapdragon 800 (28 nm),Quad-core 2.2 GHz Krait 400,Adreno 330,microSDXC (dedicated slot),16GB 2GB RAM,"20.7 MP, f/2.0, 27mm (wide), 1/2.3"", AF","LED flash, HDR, panorama","1080p@30fps, HDR",2 MP,1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, aptX",Yes,"Stereo FM radio, RDS","microUSB 2.0 (MHL TV-out), OTG, magnetic connector","Li-Ion 3000 mAh, non-removable",,"Black, White, Purple",About 330 EUR
Sony Xperia Z1 Compact,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",127 x 64.9 x 9.5 mm (5.0 x 2.56 x 0.37 in),137 g (4.83 oz),"Glass front, plastic back, aluminum frame",Micro-SIM,"4.3 inches, 51.0 cm","720 x 1280 pixels, 16:9 ratio (~342 ppi density)","Android 4.3 (Jelly Bean), upgradable to 5.1 (Lollipop)",Qualcomm MSM8974 Snapdragon 800 (28 nm),Quad-core 2.2 GHz Krait 400,Adreno 330,microSDXC (dedicated slot),16GB 2GB RAM,"20.7 MP, f/2.0, 1/2.3"", AF","LED flash, HDR, panorama","1080p@30fps, HDR",2 MP,1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, aptX",Yes,"Stereo FM radio, RDS","microUSB 2.0 (MHL TV-out), OTG, magnetic connector","Li-Ion 2300 mAh, non-removable",,"Black, White, Pink, Lime",About 320 EUR
Sony Xperia Z1s,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,"4, 17","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",145.7 x 73.9 x 8.6 mm (5.74 x 2.91 x 0.34 in),162 g (5.71 oz),,Micro-SIM,"5.0 inches, 68.9 cm","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","Android 4.3 (Jelly Bean), upgradable to 5.1 (Lollipop)",Qualcomm MSM8974 Snapdragon 800 (28 nm),Quad-core 2.2 GHz Krait 400,Adreno 330,microSDXC (dedicated slot),32GB 2GB RAM,"20.7 MP, 1/2.3"", AF","LED flash, HDR, panorama","1080p@30fps, HDR",2 MP,1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP",Yes,"Stereo FM radio, RDS","microUSB 2.0 (MHL TV-out), OTG, magnetic connector","Li-Ion 3000 mAh, non-removable",,Black,About 260 EUR
Sony Xperia T2 Ultra,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 850 / 900 / 2100 - D5303,"1, 3, 5, 7, 8, 20 - D5303","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",165.2 x 83.8 x 7.7 mm (6.50 x 3.30 x 0.30 in),171.7 g (D5303)/ 172.4 g (D5306) (6.07 oz),,Micro-SIM,"6.0 inches, 99.2 cm","720 x 1280 pixels, 16:9 ratio (~245 ppi density)","Android 4.3 (Jelly Bean), upgradable to 5.1 (Lollipop)",Qualcomm MSM8928 Snapdragon 400 (28 nm),Quad-core 1.4 GHz Cortex-A7,Adreno 305,microSDHC (dedicated slot),8GB 1GB RAM,"13 MP, f/2.3, AF","LED flash, HDR","1080p@30fps, HDR",1.1 MP,720p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, aptX",Yes,"FM radio, RDS","microUSB 2.0 (MHL TV-out), OTG","Li-Ion 3000 mAh, non-removable",,"Black, White, Purple",About 230 EUR
Sony Xperia T2 Ultra dual,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - SIM 1,,HSPA 42.2/5.76 Mbps,165.2 x 83.8 x 7.7 mm (6.50 x 3.30 x 0.30 in),171.8 g (6.03 oz),,"Dual SIM (Micro-SIM, dual stand-by)","6.0 inches, 99.2 cm","720 x 1280 pixels, 16:9 ratio (~245 ppi density)","Android 4.3 (Jelly Bean), upgradable to 5.1.1 (Lollipop)",Qualcomm MSM8228 Snapdragon 400 (28 nm),Quad-core 1.4 GHz Cortex-A7,Adreno 305,microSDHC (dedicated slot),8GB 1GB RAM,"13 MP, AF","LED flash, HDR","1080p@30fps, HDR",1.1 MP,720p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, aptX",Yes,"FM radio, RDS",microUSB 2.0 (MHL TV-out),"Li-Ion 3000 mAh, non-removable",,"Black, White, Purple",About 280 EUR
Sony Xperia E1,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 850 / 1900 / 2100 - D2004,,HSPA 21.1/5.76 Mbps,118 x 62.4 x 12 mm (4.65 x 2.46 x 0.47 in),120 g (4.23 oz),,Mini-SIM,"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)","Android 4.3 (Jelly Bean), upgradable to 4.4.2 (KitKat), Timescape UI",Qualcomm MSM8210 Snapdragon 200 (28 nm),Dual-core 1.2 GHz Cortex-A7,Adreno 302,microSDHC (dedicated slot),4GB 512MB RAM,"3.15 MP, f/2.5","HDR, panorama",SVGA@20fps,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,"FM radio, RDS",microUSB 2.0,"Li-Ion 1700 mAh, removable",,"Black, Purple, White",About 140 EUR
Sony Xperia E1 dual,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 850 / 1900 / 2100 - D2104/D2114,,HSPA 21.1/5.76 Mbps,118 x 62.4 x 12 mm (4.65 x 2.46 x 0.47 in),122 g (4.30 oz),,"Dual SIM (Mini-SIM, dual stand-by)","4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)","Android 4.3 (Jelly Bean), upgradable to 4.4.2 (KitKat), Timescape UI",Qualcomm MSM8210 Snapdragon 200 (28 nm),Dual-core 1.2 GHz Cortex-A7,Adreno 302,microSDHC (dedicated slot),4GB 512MB RAM,3.15 MP,"HDR, panorama",SVGA@20fps,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,"FM radio, RDS",microUSB 2.0,"Li-Ion 1750 mAh, removable",,"Black, Purple, White",About 120 EUR
Sony Xperia Z2,,GSM / HSPA / LTE,"GSM 850 / 900 / 1800 / 1900 - D6502, D6503, D6543","HSDPA 850 / 900 / 1700 / 1900 / 2100 - D6502, D6503, D6543","1, 2, 3, 4, 5, 7, 8, 13, 17, 20 - D6503","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",146.8 x 73.3 x 8.2 mm (5.78 x 2.89 x 0.32 in),163 g (5.75 oz),"Glass front, glass back, aluminum frame",Micro-SIM,"5.2 inches, 74.5 cm","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","Android 4.4.2 (KitKat), upgradable to 6.0 (Marshmallow)",Qualcomm MSM8974AB Snapdragon 801 (28 nm),Quad-core 2.3 GHz Krait 400,Adreno 330,microSDXC (dedicated slot),16GB 3GB RAM,"20.7 MP, f/2.0, 1/2.3"", 1.12µm, AF","LED flash, HDR, panorama","4K@30fps, 1080p@60fps, 720p@120fps, HDR",2.2 MP,1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, aptX",Yes,"FM radio, RDS","microUSB 2.0 (MHL TV-out), OTG, magnetic connector","Li-Ion 3200 mAh, non-removable","18W wired, QC2 (Japan)","Black, White, Purple",About 260 EUR
Sony Xperia Z2 Tablet Wi-Fi,,No cellular connectivity, N/A,,,,266 x 172 x 6.4 mm (10.47 x 6.77 x 0.25 in),426 g (15.03 oz),,No,"10.1 inches, 295.8 cm","1200 x 1920 pixels, 16:10 ratio (~224 ppi density)","Android 4.4.2 (KitKat), upgradable to 6.0 (Marshmallow)",Qualcomm APQ8074AB Snapdragon 801 (28 nm),Quad-core 2.3 GHz Krait 400,Adreno 330,microSDXC (dedicated slot),"16GB 3GB RAM, 32GB 3GB RAM","8.1 MP, AF","HDR, panorama","1080p@30fps, 720p@30fps (HDR), stereo sound rec.",2.2 MP,1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, aptX",Yes,"FM radio, RDS","microUSB 2.0 (MHL 3 TV-out), magnetic connector","Li-Po 6000 mAh, non-removable","18W wired, QC2","Black, White",About 380 EUR
Sony Xperia Z2 Tablet LTE,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all models,"HSDPA 850 / 900 / 1700 / 1900 / 2100 - SGP541, SGP521, SGP551","1, 2, 3, 4, 5, 7, 8, 13, 17, 20 - SGP521","HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps",266 x 172 x 6.4 mm (10.47 x 6.77 x 0.25 in),439 g (15.49 oz),,Micro-SIM,"10.1 inches, 295.8 cm","1200 x 1920 pixels, 16:10 ratio (~224 ppi density)","Android 4.4.2 (KitKat), upgradable to 5.1.1 (Lollipop)",Qualcomm MSM8974AB Snapdragon 801 (28 nm),Quad-core 2.3 GHz Krait 400,Adreno 330,microSDXC (dedicated slot),16GB 3GB RAM,"8.1 MP, AF","HDR, panorama","1080p@30fps, 720p@30fps (HDR), stereo sound rec.",2.2 MP,1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, aptX",Yes,"FM radio, RDS","microUSB 2.0 (MHL 3 TV-out), magnetic connector","Li-Po 6000 mAh, non-removable","18W wired, QC2","Black, White (SGP521) / Black (SGP541, SGP551)",About 350 EUR
Sony Xperia M2 dual,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,,HSPA 21.1/5.76 Mbps,139.7 x 71.1 x 8.6 mm (5.5 x 2.80 x 0.34 in),148 g (5.22 oz),,"Dual SIM (Micro-SIM, dual stand-by)","4.8 inches, 63.5 cm","540 x 960 pixels, 16:9 ratio (~229 ppi density)","Android 4.3 (Jelly Bean), upgradable to 5.1 (Lollipop)",Qualcomm MSM8226-0 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF","LED flash, HDR, panorama","1080p@30fps, HDR",VGA,480p,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, aptX",Yes,"FM radio, RDS","microUSB 2.0, OTG","Li-Ion 2300 mAh, non-removable",,"Black, White, Purple",About 180 EUR
Sony Xperia M2,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all models,HSDPA 850 / 900 / 2100 - D2303,"1, 3, 5, 7, 8, 20 - D2303","HSPA 42.2(D2303, D2306)/21.1(D2305)/5.76 Mbps, LTE Cat4 150/50 Mbps",139.7 x 71.1 x 8.6 mm (5.5 x 2.80 x 0.34 in),148 g (5.22 oz),,Micro-SIM,"4.8 inches, 63.5 cm","540 x 960 pixels, 16:9 ratio (~229 ppi density)","Android 4.3 (Jelly Bean), upgradable to 5.1 (Lollipop)","Qualcomm MSM8926 Snapdragon 400 (28 nm) (D2303, D2306)",Quad-core 1.2 GHz Cortex-A7,Adreno 305,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, f/2.4, AF","LED flash, HDR, panorama","1080p@30fps, HDR",VGA,480p,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, aptX",Yes,"FM radio, RDS","microUSB 2.0, OTG","Li-Ion 2300 mAh, non-removable",,"Black, White, Purple",About 170 EUR
Sony CM-DX 1000,,GSM,GSM 900 ,,,,150 x 45 x 32 mm (5.91 x 1.77 x 1.26 in),235 g (8.29 oz),,Mini-SIM,,4 x 16 chars,,,,,No,,No,,,,,No,No,WLANNo,No,,No,,Removable Li-Ion 1350 mAh battery,,,
Sony CM-DX 2000,,GSM,GSM 900 ,,,,"147 x 46 x 27 mm, 155 cc (5.79 x 1.81 x 1.06 in)",185 g (6.53 oz),,Mini-SIM,,"97 x 33 pixels, 4 x 16 chars",,,,,No,,No,,,,,No,No,WLANNo,No,,No,,Removable Li-Ion 1800 mAh battery,,,
Sony CMD Z1,,GSM,GSM 900 ,,,,"99 x 64 x 24 mm, 120 cc (3.90 x 2.52 x 0.94 in)",220 g (7.76 oz),,Mini-SIM,,"97 x 32 pixels, 5 lines",,,,,No,,No,,,,,No,No,WLANNo,No,,No,,Removable Li-Ion 730 mAh battery,,,
Sony CMD Z1 plus,,GSM,GSM 900 ,,,,"98 x 60 x 26 mm, 120 cc (3.86 x 2.36 x 1.02 in)",195 g (6.88 oz),,Mini-SIM,,"97 x 32 pixels, 5 lines",,,,,No,,No,,,,,No,No,WLANNo,No,,No,,Removable Li-Ion 600 mAh battery,,,
Sony CMD C1,,GSM,GSM 900 ,,,,139 x 45 x 26 mm (5.47 x 1.77 x 1.02 in),107 g (3.77 oz),,Mini-SIM,,"97 x 32 pixels, 4 lines",,,,,No,,No,,,,,No,No,WLANNo,No,,No,,Removable Li-Ion 500 mAh battery,,Several,
Sony CMD CD5,,GSM,GSM 900 / 1800 ,,,,"139 x 45 x 26 mm, 120 cc (5.47 x 1.77 x 1.02 in)",139 g (4.90 oz),,Mini-SIM,,"97 x 32 pixels, 4 lines",,,,,No,,No,,,,,No,No,WLANNo,No,,No,,Removable Li-Ion 500 mAh battery,,"3 (Silver, Metallic Blue and Metallic Black)",
Sony CMD Z5,,GSM,GSM 900 / 1800 ,,,,88 x 49 x 21 mm (3.46 x 1.93 x 0.83 in),82 g (2.89 oz),,Mini-SIM,,"96x72 pixels, 5 lines",,,,,No,,No,,,,,No,No,WLANNo,No,,No,,Removable Li-Ion 500 mAh battery,,"3 (Silver, Metallic Blue and Metallic Black)",
Sony CMD J5,,GSM,GSM 900 / 1800 ,,,,123 x 45 x 20 mm (4.84 x 1.77 x 0.79 in),85 g (3.00 oz),,Mini-SIM,,"96 x 92 pixels, 6 lines, 1:1 ratio",,,,,No,,No,,,,,No,No,WLANNo,No,,No,,Removable Li-Ion battery,,Silver,
Sony CMD J6,,GSM,GSM 900 / 1800 ,,,,123 x 43 x 20 mm (4.84 x 1.69 x 0.79 in),82 g (2.89 oz),,Mini-SIM,,"96 x 92 pixels, 6 lines, 1:1 ratio",,,,,No,,No,,,,,No,No,WLANNo,No,,No,,Removable Li-Ion battery,,,
Sony CMD MZ5,,GSM,GSM 900 / 1800 ,,,,"90 x 49 x 30 mm, 100 cc (3.54 x 1.93 x 1.18 in)",110 g (3.88 oz),,Mini-SIM,,"96 x 72 pixels, 5 lines, 4:3 ratio",,,,,No,,No,,,,,No,No,WLANNo,No,,No,,Removable Li-Ion 620 mAh battery,,,
Sony CMD J7,,GSM,GSM 900 / 1800 ,,,,113 x 44 x 21 mm (4.45 x 1.73 x 0.83 in),92 g (3.25 oz),,Mini-SIM,,"96 x 92 pixels, 6 lines, 1:1 ratio",,,,,No,,No,,,,,Yes,No,WLANNo,No,,No,,Removable Li-Ion battery,,,
Sony CMD J70,,GSM,GSM 900 / 1800 ,,,,113 x 44 x 21 mm (4.45 x 1.73 x 0.83 in),92 g (3.25 oz),,Mini-SIM,,"96 x 92 pixels, 6 lines, 1:1 ratio",,,,,No,,No,,,,,Yes,No,WLANNo,No,,No,,Removable Li-Ion battery,,,
