Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
OnePlus 9,"[{'128GB 8GB RAM': '$\u2009159.44'}, {'256GB 12GB RAM': '£\u2009307.25'}]",GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 32, 38, 39, 40, 41, 66 - EU","HSPA 42.2/5.76 Mbps, LTE (CA) Cat20 2000/200 Mbps, 5G",160 x 74.2 x 8.7 mm (EU/NA),192 g (EU/NA),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), plastic frame",Nano-SIM,"6.55 inches, 103.6 cm","1080 x 2400 pixels, 20:9 ratio (~402 ppi density)","Android 11, upgradable to Android 13, OxygenOS 13",Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,No,"128GB 8GB RAM, 256GB 12GB RAM","48 MP, f/1.8, 23mm (wide), 1/1.43"", 1.12µm, multi-directional PDAF,
50 MP, f/2.2, 14mm (ultrawide), 1/1.56"", 1.0µm, AF,
2 MP, f/2.4, (monochrome)","Hasselblad Color Calibration, color spectrum sensor, dual-LED flash, HDR, panorama","8K@30fps, 4K@30/60fps, 1080p@30/60/240fps, Auto HDR, gyro-EIS","16 MP, f/2.4, (wide), 1/3.06"", 1.0µm","1080p@30fps, gyro-EIS","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, DLNA","5.2, A2DP, LE, aptX HD",Yes,No,"USB Type-C 3.1, OTG",Li-Po 4500 mAh,"65W wired, PD, 100% in 29 min","Winter Mist, Arctic Sky, Astral Black",
OnePlus 9 Pro,"[{'256GB 12GB RAM': '$\u2009349.99'}, {'128GB 8GB RAM': '£\u2009160.99'}, {'256GB 8GB RAM': 'C$\u2009999.00'}]",GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 32, 38, 39, 40, 41, 66 - EU","HSPA 42.2/5.76 Mbps, LTE (CA) Cat20 2000/200 Mbps, 5G",163.2 x 73.6 x 8.7 mm (6.43 x 2.90 x 0.34 in),197 g (6.95 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame",Nano-SIM,"6.7 inches, 108.4 cm","1440 x 3216 pixels, 20:9 ratio (~525 ppi density)","Android 11, upgradable to Android 14, OxygenOS 14",Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55,Adreno 660,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM","48 MP, f/1.8, 23mm (wide), 1/1.43"", 1.12µm, multi-directional PDAF, OIS,
8 MP, f/2.4, 77mm (telephoto), 1.0µm, PDAF, OIS, 3.3x optical zoom,
50 MP, f/2.2, 14mm (ultrawide), 1/1.56"", 1.0µm, AF,
2 MP, f/2.4, (monochrome)","Laser AF, color spectrum sensor, Hasselblad Color Calibration, dual-LED flash, HDR, panorama","8K@30fps, 4K@30/60/120fps, 1080p@30/60/240fps, Auto HDR, gyro-EIS","16 MP, f/2.4, (wide), 1/3.06"", 1.0µm","1080p@30fps, gyro-EIS","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, DLNA","5.2, A2DP, LE, aptX HD",Yes,No,"USB Type-C 3.1, OTG",Li-Po 4500 mAh,"65W wired, PD, 100% in 29 min","Morning Mist, Forest Green, Stellar Black",
OnePlus Nord CE 5G,"[{'128GB 8GB RAM': '£\u2009148.99'}, {'256GB 12GB RAM': '£\u2009149.99'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 39, 40, 41, 66 - Europe","HSPA 42.2/5.76 Mbps, LTE (CA) Cat18 1200/150 Mbps, 5G",159.2 x 73.5 x 7.9 mm (6.27 x 2.89 x 0.31 in),170 g (6.00 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.43 inches, 99.3 cm","1080 x 2400 pixels, 20:9 ratio (~410 ppi density)","Android 11, upgradable to Android 13, OxygenOS 13",Qualcomm SM7225 Snapdragon 750G 5G (8 nm),Octa-core (2x2.2 GHz Kryo 570 & 6x1.8 GHz Kryo 570),Adreno 619,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 12GB RAM","64 MP, f/1.8, 26mm (wide), 0.7µm, PDAF,
8 MP, f/2.3, 119˚ (ultrawide),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS","16 MP, f/2.5, (wide), 1/3.0"", 1.0µm",1080p@30/60fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD",Yes,No,"USB Type-C 2.0, OTG",Li-Po 4500 mAh,"30W wired, 70% in 30 min","Blue Void, Charkoal Ink, Silver Ray",
OnePlus 11,"[{'256GB 12GB RAM': '$\u2009799.99'}, {'256GB 16GB RAM': '$\u2009799.99'}, {'128GB 8GB RAM': '£\u2009369.99'}]",GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 38, 39, 41, 40, 46, 48, 66, 71 - International","HSPA, LTE (CA), 5G",163.1 x 74.1 x 8.5 mm (6.42 x 2.92 x 0.33 in),205 g (7.23 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass 5), aluminum frame",Nano-SIM,"6.7 inches, 108.4 cm","1440 x 3216 pixels, 20:9 ratio (~525 ppi density)","Android 13, upgradable to Android 15, OxygenOS 15 (International), ColorOS 14 (China)",Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.2 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,No,"128GB 8GB RAM, 256GB 12GB RAM, 256GB 16GB RAM, 512GB 16GB RAM","50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF, OIS,
32 MP, f/2.0, 48mm (telephoto), 1/2.74"", PDAF, 2x optical zoom,
48 MP, f/2.2, 115˚, (ultrawide), 1/2.0"", AF","Hasselblad Color Calibration, color spectrum sensor, Dual-LED flash, HDR, panorama","8K@24fps, 4K@30/60fps, 1080p@30/60/240fps, Auto HDR, gyro-EIS","16 MP, f/2.5, 25mm (wide), 1.0µm","1080p@30fps, gyro-EIS","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6/7, dual-band, Wi-Fi Direct","5.3, A2DP, LE, aptX HD","Yes, eSE, HCE",No,"USB Type-C 2.0, OTG",Li-Po 5000 mAh,"100W wired, PD, 50% in 10 min, 100% in 25 min - International","Titan Black, Eternal Green, Jupiter Rock",
OnePlus Ace 2,,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 2100 ,"1, 3, 4, 5, 8, 28, 34, 38, 39, 40, 41","HSPA, LTE (CA), 5G",163.4 x 74.3 x 8.7 mm (6.43 x 2.93 x 0.34 in),204 g (7.20 oz),"Glass front (Asahi Glass), aluminum frame, glass back (Gorilla Glass 5)",Nano-SIM + Nano-SIM,"6.74 inches, 109.2 cm","1240 x 2772 pixels, 20:9 ratio (~451 ppi density)","Android 13, ColorOS 13",Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm),Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,No,"256GB 12GB RAM, 256GB 16GB RAM, 512GB 16GB RAM, 512GB 18GB RAM","50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, PDAF, OIS,
8 MP, f/2.2, 16mm, 120˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","Color spectrum sensor, LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/120/240fps, gyro-EIS","16 MP, f/2.4, 26mm (wide), 1/3.09"", 1.0µm",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band","5.3, A2DP, LE","Yes, eSE, HCE",No,USB Type-C 2.0,Li-Po 5000 mAh,"100W wired, 100% in 25 min","Black, Glacier Blue, Red",About 390 EUR
OnePlus Nord CE4 Lite (India),"[{'128GB 8GB RAM': '₹\u200917,998'}, {'256GB 8GB RAM': '₹\u200920,998'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 4, 5, 8, 28, 40, 41","HSPA, LTE, 5G",162.9 x 75.6 x 8.1 mm (6.41 x 2.98 x 0.32 in),191 g (6.74 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.67 inches, 107.4 cm","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)","Android 14, OxygenOS 14",Qualcomm SM6375 Snapdragon 695 5G (6 nm),Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver),Adreno 619,microSDXC (uses shared SIM slot),"128GB 8GB RAM, 256GB 8GB RAM","50 MP, f/1.8, 25mm (wide), 1/1.95"", 0.8µm, PDAF, OIS,
2 MP, f/2.4, (depth)","Dual-LED flash, HDR, panorama","1080p@30fps, gyro-EIS","16 MP, f/2.4, 24mm (wide)","1080p@30fps, gyro-EIS","Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.1, A2DP, LE, aptX HD",No,No,"USB Type-C 2.0, OTG",5500 mAh,"80W wired, 100% in 52 min","Super Silver, Mega Blue, Ultra Orange",
OnePlus Nord CE4 Lite,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 38, 39, 40, 41, 66","HSPA, LTE, 5G",162.9 x 75.6 x 8.1 mm (6.41 x 2.98 x 0.32 in),191 g (6.74 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.67 inches, 107.4 cm","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)","Android 14, upgradable to Android 15, OxygenOS 15",Qualcomm SM6375 Snapdragon 695 5G (6 nm),Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver),Adreno 619,microSDXC (uses shared SIM slot),256GB 8GB RAM,"50 MP, f/1.8, 25mm (wide), 1/1.95"", 0.8µm, PDAF, OIS,
2 MP, f/2.4, (depth)","Dual-LED flash, HDR, panorama","1080p@30fps, gyro-EIS","16 MP, f/2.4, 24mm (wide)","1080p@30fps, gyro-EIS","Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.1, A2DP, LE, aptX HD",Yes,No,"USB Type-C 2.0, OTG",5110 mAh,"80W wired, 100% in 50 min","Super Silver, Mega Blue",About 430 EUR
OnePlus Pad Pro,,No cellular connectivity, N/A, N/A, N/A,,268.7 x 195.1 x 6.5 mm (10.58 x 7.68 x 0.26 in),584 g (1.29 lb),"Glass front, aluminum back, aluminum frame",No,"12.1 inches, 445.2 cm",2120 x 3000 pixels (~304 ppi density),"Android 14, OxygenOS 14.1",Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm),Octa-core (1x3.3 GHz Cortex-X4 & 3x3.2 GHz Cortex-A720 & 2x3.0 GHz Cortex-A720 & 2x2.3 GHz Cortex-A520),Adreno 750,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 16GB RAM","13 MP, f/2.2, 23mm (wide)",LED flash,"4K@30fps, 1080p@30ps, gyro-EIS","8 MP, f/2.3, (wide), 1/4.0"", 1.12µm",1080p@30fps,"Yes, with stereo speakers (4 speakers)",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6/7, dual-band","5.4, A2DP, LE, aptX HD, LHDC",NFC (data sharing only),No,"USB Type-C 3.2, OTG, accessory connector",Li-Po 9510 mAh,"67W wired, PD, QC","Gray, Green",About 370 EUR
OnePlus Ace 3 Pro,,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 2100 ,"1, 3, 4, 5, 8, 18, 19, 26, 28, 34, 38, 39, 40, 41, 66","HSPA, LTE (CA), 5G",163.3 x 75.3 x 8.7 / 8.9 / 9.0 mm,"207 g, 212 g, 225 g (7.30 oz)",,Nano-SIM + Nano-SIM,"6.78 inches, 111.7 cm",1264 x 2780 pixels (~450 ppi density),"Android 14, ColorOS 14",Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm),Octa-core (1x3.3 GHz Cortex-X4 & 3x3.2 GHz Cortex-A720 & 2x3.0 GHz Cortex-A720 & 2x2.3 GHz Cortex-A520),Adreno 750,No,"256GB 12GB RAM, 256GB 16GB RAM, 512GB 16GB RAM, 1TB 24GB RAM","50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, PDAF, OIS,
8 MP, f/2.2, 16mm, 112˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","Dual-LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/120/240fps, gyro-EIS, OIS","16 MP, f/2.4, 26mm (wide), 1/3"", 1.0µm",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6/7, dual-band","5.3, A2DP, LE, aptX HD, LHDC","Yes, eSE, HCE",No,USB Type-C 2.0,6100 mAh,"100W wired, PD2.0, QC2, 52% in 15 min, 100% in 36 min","Gray, White, Green",About 410 EUR
OnePlus Pad 2,,No cellular connectivity, N/A, N/A, N/A,,268.7 x 195.1 x 6.5 mm (10.58 x 7.68 x 0.26 in),584 g (1.29 lb),"Glass front, aluminum back, aluminum frame",No,"12.1 inches, 445.2 cm",2120 x 3000 pixels (~304 ppi density),"Android 14, upgradable to Android 15, OxygenOS 15",Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm),Octa-core (1x3.3 GHz Cortex-X4 & 3x3.2 GHz Cortex-A720 & 2x3.0 GHz Cortex-A720 & 2x2.3 GHz Cortex-A520),Adreno 750,No,"128GB 8GB RAM, 256GB 12GB RAM","13 MP, f/2.2, 23mm (wide)",LED flash,"4K@30fps, 1080p@30ps, gyro-EIS","8 MP, f/2.3, (wide), 1/4.0"", 1.12µm","1080p@30fps, gyro-EIS","Yes, with stereo speakers (6 speakers)",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6/7, dual-band","5.4, A2DP, LE, aptX HD, LHDC",NFC (data sharing only),No,"USB Type-C 3.2, OTG, accessory connector",Li-Po 9510 mAh,"67W wired, 64% in 30 min, 100% in 81 min",Nimbus Gray,About 550 EUR
OnePlus Nord 4,"[{'256GB 12GB RAM': '£\u2009355.26'}, {'512GB 16GB RAM': '£\u2009368.72'}, {'256GB 8GB RAM': '₹\u200929,498'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100 - International,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 38, 39, 40, 41, 66 - International","HSPA, LTE, 5G",162.6 x 75 x 8 mm (6.40 x 2.95 x 0.31 in),199.5 g (7.05 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM + Nano-SIM,"6.74 inches, 109.7 cm","1240 x 2772 pixels, 20:9 ratio (~450 ppi density)","Android 14, up to 4 major Android upgrades, OxygenOS 15",Qualcomm SM7675 Snapdragon 7+ Gen 3 (4 nm),Octa-core (1x2.8 GHz Cortex-X4 & 4x2.6 GHz Cortex-A720 & 3x1.9 GHz Cortex-A520),Adreno 732,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 16GB RAM","50 MP, f/1.8, 25mm (wide), 1/1.95"", 0.8µm, PDAF, OIS,
8 MP, f/2.2, 112˚ (ultrawide), 1/4.0"", 1.12µm","Dual-LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/120fps, gyro-EIS","16 MP, f/2.4, 24mm (wide), 1.0µm",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.4, A2DP, LE, aptX HD, LHDC",Yes,No,USB Type-C 2.0,5500 mAh,"100W wired, PPS, 100% in 28 min","Obsidian Midnight, Mercurial Silver, Oasis Green",
OnePlus 13,"[{'512GB 16GB RAM': '$\u20091,459.00'}, {'256GB 12GB RAM': '£\u2009899.00'}, {'1TB 24GB RAM': '₹\u200989,998'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - International,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 38, 39, 40, 41, 48, 66, 71 - International","HSPA, LTE (CA), 5G",162.9 x 76.5 x 8.5 mm or 8.9 mm,210 g or 213 g (7.41 oz),"Glass front (Ceramic Guard), glass back or silicone polymer back (eco leather), aluminum frame",Nano-SIM + Nano-SIM + ,"6.82 inches, 113.0 cm",1440 x 3168 pixels (~510 ppi density),"Android 15, up to 4 major Android upgrades, OxygenOS 15 (International), ColorOS 15 (China)",Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm),Octa-core (2x4.32 GHz Oryon V2 Phoenix L + 6x3.53 GHz Oryon V2 Phoenix M),Adreno 830,No,"256GB 12GB RAM, 512GB 12GB RAM, 512GB 16GB RAM, 1TB 24GB RAM","50 MP, f/1.6, 23mm (wide), 1/1.43"", 1.12µm, multi-directional PDAF, OIS,
50 MP, f/2.6, 73mm (periscope telephoto), 1/1.95"", 0.8µm, 3x optical zoom, PDAF, OIS,
50 MP, f/2.0, 15mm, 120˚ (ultrawide), 1/2.75"", 0.64µm, PDAF","Laser focus, Hasselblad Color Calibration, color spectrum sensor, Dual-LED flash, HDR, panorama","8K@30fps, 4K@30/60fps, 1080p@30/60/240/480fps, Auto HDR, gyro-EIS, Dolby Vision","32 MP, f/2.4, 21mm (wide), 1/2.74"", 0.8µm","4K@30/60fps, 1080p@30/60fps, gyro-EIS","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6/7, dual or tri-band, Wi-Fi Direct","5.4, A2DP, LE, aptX HD, LHDC 5","Yes, eSE, HCE",No,"USB Type-C 3.2, OTG",Si/C Li-Ion 6000 mAh,"100W wired, PD, QC, 50% in 13 min, 100% in 36 min","Black Eclipse, Arctic Dawn, Midnight Ocean",
OnePlus Pad 3,,No cellular connectivity, N/A, N/A, N/A,,257.8 x 189.1 x 6.3 mm (10.15 x 7.44 x 0.25 in),533 g (1.18 lb),,No,"11.61 inches, 411.3 cm",2000 x 2800 pixels (~296 ppi density),"Android 15, ColorOS 15",Mediatek Dimensity 8350 (4 nm),Octa-core (1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510),Mali G615-MC6,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM",8 MP,LED flash,"4K@30fps, 1080p@30ps, gyro-EIS",8 MP,1080p@30fps,"Yes, with stereo speakers (4 speakers)",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band","5.4, A2DP, LE",Yes (accessories only),No,"USB Type-C 3.2, OTG, accessory connector",9520 mAh,"67W wired, PD, QC, UFCS","Green, Gray",About 280 EUR
OnePlus Ace 5,,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 2100 ,"1, 3, 4, 5, 8, 18, 19, 26, 28, 34, 38, 39, 40, 41, 42, 48, 66","HSPA, LTE (CA), 5G",161.7 x 75.8 x 8.1 mm (6.37 x 2.98 x 0.32 in),206 g or 223 g (7.27 oz),"Glass front (Crystal Shield Glass), glass back (Crystal Shield Glass), aluminum frame",Nano-SIM + Nano-SIM,"6.78 inches, 111.7 cm",1264 x 2780 pixels (~450 ppi density),"Android 15, ColorOS 15",Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm),Octa-core (1x3.3 GHz Cortex-X4 & 3x3.2 GHz Cortex-A720 & 2x3.0 GHz Cortex-A720 & 2x2.3 GHz Cortex-A520),Adreno 750,No,"256GB 12GB RAM, 256GB 16GB RAM, 512GB 12GB RAM, 512GB 16GB RAM, 1TB 16GB RAM","50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, PDAF, OIS,
8 MP, f/2.2, 16mm, 112˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","Color spectrum sensor, Dual-LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/120/240fps, gyro-EIS, OIS","16 MP, f/2.4, 24mm (wide), 1/3"", 1.0µm","1080p@30fps, gyro-EIS","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6/7, dual-band","5.4, A2DP, LE, aptX HD, LHDC 5","Yes, HCE, eSE, NFC-SIM",No,USB Type-C 2.0,Si/C Li-Ion 6415 mAh,"80W wired, 18W PD, 55% in 15 min, 100% in 35 min","Gray, White, Green",About 300 EUR
OnePlus Ace 5 Pro,,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 2100 ,"1, 3, 4, 5, 8, 18, 19, 26, 28, 34, 38, 39, 40, 41, 42, 48, 66","HSPA, LTE (CA), 5G",161.7 x 75.8 x 8.1 mm (6.37 x 2.98 x 0.32 in),203 g or 217 g (7.16 oz),"Glass front (Crystal Shield Glass), glass back (Crystal Shield Glass), aluminum frame",Nano-SIM + Nano-SIM,"6.78 inches, 111.7 cm",1264 x 2780 pixels (~450 ppi density),"Android 15, ColorOS 15",Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm),Octa-core (2x4.32 GHz Oryon V2 Phoenix L + 6x3.53 GHz Oryon V2 Phoenix M),Adreno 830,No,"256GB 12GB RAM, 256GB 16GB RAM, 512GB 12GB RAM, 512GB 16GB RAM, 1TB 16GB RAM","50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, PDAF, OIS,
8 MP, f/2.2, 16mm, 112˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","Color spectrum sensor, Dual-LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/120/240fps, gyro-EIS, OIS","16 MP, f/2.4, 24mm (wide), 1/3"", 1.0µm","1080p@30fps, gyro-EIS","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6/7, dual-band","5.4, A2DP, LE, aptX HD, LHDC 5","Yes, HCE, eSE, NFC-SIM",No,USB Type-C 2.0,Si/C Li-Ion 6100 mAh,"100W wired, 33W PPS, 18W PD/QC, 55% in 15 min, 100% in 35 min","Gray, White, Purple",About 450 EUR
OnePlus 13R,"[{'256GB 12GB RAM': '$\u2009939.00'}, {'512GB 16GB RAM': '₹\u200947,998'}]",GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - International,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 38, 39, 40, 41, 48, 66, 71 - International","HSPA, LTE (CA), 5G",161.7 x 75.8 x 8 mm (6.37 x 2.98 x 0.31 in),206 g (7.27 oz),"Glass front (Gorilla Glass 7i), aluminum frame, glass back",Nano-SIM + Nano-SIM + ,"6.78 inches, 111.7 cm",1264 x 2780 pixels (~450 ppi density),"Android 15, up to 4 major Android upgrades, OxygenOS 15",Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm),Octa-core (1x3.3 GHz Cortex-X4 & 3x3.2 GHz Cortex-A720 & 2x3.0 GHz Cortex-A720 & 2x2.3 GHz Cortex-A520),Adreno 750,No,"256GB 12GB RAM, 512GB 16GB RAM","50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF, OIS,
50 MP, f/2.0, 47mm (telephoto), 1/2.75"", 0.64µm, PDAF, 2x optical zoom,
8 MP, f/2.2, 16mm, 112˚ (ultrawide), 1/4.0"", 1.12µm","Color spectrum sensor, LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/120/240fps, gyro-EIS, OIS","16 MP, f/2.4, 26mm (wide), 1/3.1"", 1.0µm","1080p@30fps, gyro-EIS","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6e/7, dual-band (6e is market specific)","5.4, A2DP, LE, aptX HD, LHDC 5",Yes,No,USB Type-C 2.0,Li-Ion 6000 mAh,"80W wired, 50% in 20 min, 100% in 52/54 min","Astral Trail, Nebula Noir",
