Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
Apple iPhone 13 Pro,"[{'128GB 6GB RAM': '$\u2009364.00'}, {'256GB 6GB RAM': '$\u2009379.95'}, {'512GB 6GB RAM': '$\u2009430.34'}]",GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2638, A2639, A2640","HSPA, LTE, 5G, EV-DO Rev.A 3.1 Mbps",146.7 x 71.5 x 7.7 mm (5.78 x 2.81 x 0.30 in),204 g (7.20 oz),"Glass front, glass back, stainless steel frame",Nano-SIM + ,"6.1 inches, 90.2 cm","1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)","iOS 15, upgradable to iOS 18.4",Apple A15 Bionic (5 nm),Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),No,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM, 1TB 6GB RAM","12 MP, f/1.5, 26mm (wide), 1/1.7"", 1.9µm, dual pixel PDAF, sensor-shift OIS,
12 MP, f/2.8, 77mm (telephoto), PDAF, 1/3.4"", 1.0µm, OIS, 3x optical zoom,
12 MP, f/1.8, 13mm, 120˚ (ultrawide), 1/3.4"", 1.0µm, PDAF,
TOF 3D LiDAR scanner (depth)","Dual-LED dual-tone flash, HDR (photo/panorama)","4K@24/30/60fps, 1080p@30/60/120/240fps, 10‑bit HDR, Dolby Vision HDR (up to 60fps), ProRes, stereo sound rec.","12 MP, f/2.2, 23mm (wide), 1/3.6"", 1.0µm,
SL 3D, (depth/biometrics sensor)","4K@24/25/30/60fps, 1080p@30/60/120fps, gyro-EIS","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot","5.0, A2DP, LE",Yes,No,"Lightning, USB 2.0",Li-Ion 3095 mAh (12.11 Wh),"Wired, PD2.0, 50% in 30 min","Graphite, Gold, Silver, Sierra Blue, Alpine Green",
Apple iPhone 13 Pro Max,"[{'128GB 6GB RAM': '$\u2009413.32'}, {'256GB 6GB RAM': '$\u2009400.32'}, {'512GB 6GB RAM': '$\u2009488.95'}]",GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2643, A2644, A2645","HSPA, LTE, 5G, EV-DO Rev.A 3.1 Mbps",160.8 x 78.1 x 7.7 mm (6.33 x 3.07 x 0.30 in),240 g (8.47 oz),"Glass front, glass back, stainless steel frame",Nano-SIM + ,"6.7 inches, 109.8 cm","1284 x 2778 pixels, 19.5:9 ratio (~458 ppi density)","iOS 15, upgradable to iOS 18.4",Apple A15 Bionic (5 nm),Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),No,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM, 1TB 6GB RAM","12 MP, f/1.5, 26mm (wide), 1/1.7"", 1.9µm, dual pixel PDAF, sensor-shift OIS,
12 MP, f/2.8, 77mm (telephoto), PDAF, 1/3.4"", 1.0µm, OIS, 3x optical zoom,
12 MP, f/1.8, 13mm, 120˚ (ultrawide), 1/3.4"", 1.0µm, PDAF,
TOF 3D LiDAR scanner (depth)","Dual-LED dual-tone flash, HDR (photo/panorama)","4K@24/30/60fps, 1080p@30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, stereo sound rec.","12 MP, f/2.2, 23mm (wide), 1/3.6"", 1.0µm,
SL 3D, (depth/biometrics sensor)","4K@24/25/30/60fps, 1080p@30/60/120fps, gyro-EIS","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot","5.0, A2DP, LE",Yes,No,"Lightning, USB 2.0",Li-Ion 4352 mAh (16.75 Wh),"Wired, PD2.0, 50% in 30 min","Graphite, Gold, Silver, Sierra Blue, Alpine Green",
Apple iPad Air (2022),,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66, 71 - A2589","HSPA, LTE (CA), 5G",247.6 x 178.5 x 6.1 mm (9.75 x 7.03 x 0.24 in),461 g (Wi-Fi) / 462 g (5G) (1.02 lb),"Glass front, aluminum back, aluminum frame",Nano-SIM + ,"10.9 inches, 359.2 cm",1640 x 2360 pixels (~264 ppi density),"iPadOS 15.4, upgradable to iPadOS 18.4",Apple M1,Octa-core (4x3.2 GHz & 4xX.X GHz),Apple GPU (8-core graphics),No,"64GB, 256GB 8GB RAM","12 MP, f/1.8, (wide), 1/3.0"", 1.22µm, dual pixel PDAF",HDR,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps; gyro-EIS","12 MP, f/2.4, 122˚ (ultrawide)",1080p@30/60fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot","5.0, A2DP, EDR",No,No,"USB Type-C 3.1 Gen2, DisplayPort, magnetic connector",Li-Ion 7600 mAh (28.6 Wh),,"Space Gray, Starlight, Pink, Purple, Blue",About 550 EUR
Apple iPhone SE (2022),"[{'64GB 4GB RAM': '$\u2009149.19'}, {'128GB 4GB RAM': '$\u2009222.90'}, {'256GB 4GB RAM': '$\u2009283.29'}]",GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2783, A2784, A2785","HSPA, LTE (CA), 5G, EV-DO Rev.A 3.1 Mbps",138.4 x 67.3 x 7.3 mm (5.45 x 2.65 x 0.29 in),144 g (5.08 oz),"Glass front, glass back, aluminum frame",Nano-SIM + ,"4.7 inches, 60.9 cm","750 x 1334 pixels, 16:9 ratio (~326 ppi density)","iOS 15.4, upgradable to iOS 18.4",Apple A15 Bionic (5 nm),Hexa-core (2x3.22 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (4-core graphics),No,"64GB 4GB RAM, 128GB 4GB RAM, 256GB 4GB RAM","12 MP, f/1.8 (wide), PDAF, OIS","Quad-LED dual-tone flash, HDR, panorama","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, OIS, stereo sound rec.","7 MP, f/2.2",1080p@30/120fps; gyro-EIS,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot","5.0, A2DP, LE",Yes,No,"Lightning, USB 2.0",Li-Ion 2018 mAh (6.96 Wh),"20W wired, 50% in 30 min","Midnight, Starlight, Red",
Apple iPhone 14,"[{'128GB 6GB RAM': '$\u2009336.30'}, {'256GB 6GB RAM': '$\u2009399.00'}, {'512GB 6GB RAM': '$\u2009473.73'}]",GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2882, A2884","HSPA, LTE, 5G, EV-DO Rev.A 3.1 Mbps",146.7 x 71.5 x 7.8 mm (5.78 x 2.81 x 0.31 in),172 g (6.07 oz),"Glass front, glass back, aluminum frame",Nano-SIM + ,"6.1 inches, 90.2 cm","1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)","iOS 16, upgradable to iOS 18.4",Apple A15 Bionic (5 nm),Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),No,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM","12 MP, f/1.5, 26mm (wide), 1/1.7"", 1.9µm, dual pixel PDAF, sensor-shift OIS,
12 MP, f/2.4, 13mm, 120˚ (ultrawide)","Dual-LED dual-tone flash, HDR (photo/panorama)","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec.","12 MP, f/1.9, 23mm (wide), 1/3.6"", 1.0µm, PDAF,
SL 3D, (depth/biometrics sensor)","4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot","5.3, A2DP, LE",Yes,No,"Lightning, USB 2.0",Li-Ion 3279 mAh (12.68 Wh),"Wired, PD2.0, 50% in 30 min","Midnight, Purple, Starlight, Blue, Red, Yellow",
Apple iPhone 14 Plus,"[{'128GB 6GB RAM': '$\u2009343.94'}, {'256GB 6GB RAM': '$\u2009419.95'}, {'512GB 6GB RAM': '$\u2009454.95'}]",GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2886, A2888","HSPA, LTE, 5G, EV-DO Rev.A 3.1 Mbps",160.8 x 78.1 x 7.8 mm (6.33 x 3.07 x 0.31 in),203 g (7.16 oz),"Glass front, glass back, aluminum frame",Nano-SIM + ,"6.7 inches, 109.8 cm","1284 x 2778 pixels, 19.5:9 ratio (~458 ppi density)","iOS 16, upgradable to iOS 18.4",Apple A15 Bionic (5 nm),Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),No,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM","12 MP, f/1.5, 26mm (wide), 1/1.7"", 1.9µm, dual pixel PDAF, sensor-shift OIS,
12 MP, f/2.4, 13mm, 120˚ (ultrawide)","Dual-LED dual-tone flash, HDR (photo/panorama)","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec.","12 MP, f/1.9, 23mm (wide), 1/3.6"", 1.0µm, PDAF,
SL 3D, (depth/biometrics sensor)","4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot","5.3, A2DP, LE",Yes,No,"Lightning, USB 2.0",Li-Ion 4323 mAh (16.68 Wh),"Wired, PD2.0, 50% in 30 min","Midnight, Purple, Starlight, Blue, Red, Yellow",
Apple iPad Pro 12.9 (2015),,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 13, 17, 18, 19, 20, 25, 26, 28, 29, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps",305.7 x 220.6 x 6.9 mm (12.04 x 8.69 x 0.27 in),713 g (Wi-Fi) / 723 g (LTE) (1.57 lb),,Nano-SIM + ,"12.9 inches, 519.2 cm","2048 x 2732 pixels, 4:3 ratio (~264 ppi density)","iOS 9, upgradable to iPadOS 16.7.7",Apple A9X (16 nm),Dual-core 2.26 GHz (Twister),PowerVR Series 7 (12-core graphics),No,"32GB 4GB RAM, 128GB 4GB RAM, 256GB 4GB RAM","8 MP, f/2.4, 31mm (standard), 1.12µm, AF",HDR,"1080p@30fps, 720p@120fps, HDR, stereo sound rec.",1.2 MP,720p@30fps,"Yes, with stereo speakers (4 speakers)",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.0, A2DP, EDR",Yes,No,"Lightning, USB 3.0; magnetic connector","Li-Ion 10,307 mAh, non-removable (38.8 Wh)",,"Space Gray, Silver, Gold",About 850 EUR
Apple iPhone 6s,,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 29 - A1688","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps, EV-DO Rev.A 3.1 Mbps",138.3 x 67.1 x 7.1 mm (5.44 x 2.64 x 0.28 in),143 g (5.04 oz),"Glass front (Corning-made glass), aluminum back, aluminum frame",Nano-SIM,"4.7 inches, 60.9 cm","750 x 1334 pixels, 16:9 ratio (~326 ppi density)","iOS 9, upgradable to iOS 15.8.1",Apple A9 (14/16 nm - maker dependant),Dual-core 1.84 GHz Twister,PowerVR GT7600 (six-core graphics),No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM, 128GB 2GB RAM","12 MP, f/2.2, 29mm (standard), 1/3.0"", 1.22µm, PDAF","Dual-LED dual-tone flash, HDR","4K@30fps, 1080p@60fps,1080p@120fps, 720p@240fps","5 MP, f/2.2, 31mm (standard)",720p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, LE",Yes (Apple Pay only),No,"Lightning, USB 2.0","Li-Ion 1715 mAh, non-removable (6.91 Wh)",,"Space Gray, Silver, Gold, Rose Gold",About 230 EUR
Apple iPhone 6s Plus,,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 29, 30 - A1633","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps, EV-DO Rev.A 3.1 Mbps",158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),192 g (6.77 oz),"Glass front (Corning-made glass), aluminum back, aluminum frame",Nano-SIM,"5.5 inches, 83.4 cm","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","iOS 9, upgradable to iOS 15.8.1",Apple A9 (14/16 nm - maker dependant),Dual-core 1.84 GHz Twister,PowerVR GT7600 (six-core graphics),No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM, 128GB 2GB RAM","12 MP, f/2.2, 29mm (standard), 1/3.0"", 1.22µm, PDAF, OIS","Dual-LED dual-tone flash, HDR","4K@30fps, 1080p@60fps, 1080p@120fps, 720p@240fps","5 MP, f/2.2, 31mm (standard)",720p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, LE",Yes (Apple Pay only),No,"Lightning, USB 2.0","Li-Ion 2750 mAh, non-removable (10.45 Wh)",,"Space Gray, Silver, Gold, Rose Gold",About 240 EUR
Apple iPhone SE,,GSM / CDMA / HSPA / EVDO / LTE,"GSM 850 / 900 / 1800 / 1900 - A1662, A1723","HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - A1662, A1723","1, 2, 3, 4, 5, 8, 12, 13, 17, 18, 19, 20, 25, 26, 29 - A1662","HSPA, LTE Cat4 150/50 Mbps",123.8 x 58.6 x 7.6 mm (4.87 x 2.31 x 0.30 in),113 g (3.99 oz),"Glass front (Corning-made glass), aluminum back, aluminum frame",Nano-SIM,"4.0 inches, 44.1 cm","640 x 1136 pixels, 16:9 ratio (~326 ppi density)","iOS 9.3.2, upgradable to iOS 15.8.1",Apple A9 (14 nm),Dual-core 1.84 GHz Twister,PowerVR GT7600 (six-core graphics),No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM, 128GB 2GB RAM","12 MP, f/2.2, 29mm (standard), 1/3.0"", 1.22µm, PDAF","Dual-LED dual-tone flash, HDR","4K@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps","1.2 MP, f/2.4, 31mm (standard)",720p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, hotspot","4.2, A2DP, LE",Yes (Apple Pay only),No,"Lightning, USB 2.0","Li-Po 1624 mAh, non-removable (6.21 Wh)",,"Space Gray, Silver, Gold, Rose Gold",About 140 EUR
Apple iPad Pro 9.7 (2016),,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 27, 28, 29, 30, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps",240 x 169.5 x 6.1 mm (9.45 x 6.67 x 0.24 in),437 g (Wi-Fi) / 444 g (LTE) (15.41 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM + ,"9.7 inches, 291.4 cm","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)","iOS 9.3.2, upgradable to iPadOS 16.7.7",Apple A9X (16 nm),Dual-core 2.16 GHz (Twister),PowerVR Series 7 (12-core graphics),No,"32GB 2GB RAM, 128GB 2GB RAM, 256GB 2GB RAM","12 MP, f/2.2, 29mm (standard), 1/3.0"", 1.22µm, PDAF","Dual-LED dual-tone flash, HDR","4K@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps","5 MP, f/2.2, 31mm (standard)",1080p@30fps,"Yes, with stereo speakers (4 speakers)",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, EDR",Yes,No,"Lightning, USB 2.0; magnetic connector","Li-Ion 7306 mAh, non-removable (27.9 Wh)",,"Silver, Gold, Space Gray, Rose Gold",About 690 EUR
Apple iPhone 7,,GSM / CDMA / HSPA / EVDO / LTE,"GSM 850 / 900 / 1800 / 1900 - A1660, A1778","HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - A1660, A1778","1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 27, 28, 29, 30, 38, 39, 40, 41 - A1660, A1778","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat9 450/50 Mbps, EV-DO Rev.A 3.1 Mbps",138.3 x 67.1 x 7.1 mm (5.44 x 2.64 x 0.28 in),138 g (4.87 oz),"Glass front (Corning-made glass), aluminum back, aluminum frame",Nano-SIM,"4.7 inches, 60.9 cm","750 x 1334 pixels, 16:9 ratio (~326 ppi density)","iOS 10.0.1, upgradable to iOS 15.8.1",Apple A10 Fusion (16 nm),Quad-core 2.34 GHz (2x Hurricane + 2x Zephyr),PowerVR Series7XT Plus (six-core graphics),No,"32GB 2GB RAM, 128GB 2GB RAM, 256GB 2GB RAM","12 MP, f/1.8, 28mm (wide), 1/3.0"", PDAF, OIS","Quad-LED dual-tone flash, HDR","4K@30fps, 1080p@30/60/120fps, 720p@240fps","7 MP, f/2.2, 32mm (standard)",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, LE",Yes,No,"Lightning, USB 2.0","Li-Ion 1960 mAh, non-removable (7.45 Wh)",,"Jet Black, Black, Silver, Gold, Rose Gold, Red",About 180 EUR
Apple iPhone 7 Plus,,GSM / CDMA / HSPA / EVDO / LTE,"GSM 850 / 900 / 1800 / 1900 - A1661, A1784","HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - A1661, A1784","1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 27, 28, 29, 30, 38, 39, 40, 41 - A1661, A1784","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat9 450/50 Mbps, EV-DO Rev.A 3.1 Mbps",158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),188 g (6.63 oz),"Glass front (Corning-made glass), aluminum back, aluminum frame",Nano-SIM,"5.5 inches, 83.4 cm","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","iOS 10.0.1, upgradable to iOS 15.8.1",Apple A10 Fusion (16 nm),Quad-core 2.34 GHz (2x Hurricane + 2x Zephyr),PowerVR Series7XT Plus (six-core graphics),No,"32GB 3GB RAM, 128GB 3GB RAM, 256GB 3GB RAM","12 MP, f/1.8, 28mm (wide), 1/3.0"", PDAF, OIS,
12 MP, f/2.8, 56mm (telephoto), 1/3.6"", AF, 2x optical zoom","Quad-LED dual-tone flash, HDR","4K@30fps, 1080p@30/60/120fps, 720p@240fps","7 MP, f/2.2, 32mm (standard)",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, LE",Yes,No,"Lightning, USB 2.0","Li-Ion 2900 mAh, non-removable (11.1 Wh)",,"Jet Black, Black, Silver, Gold, Rose Gold, Red",About 320 EUR
Apple iPad 9.7 (2017),,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 29, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps",240 x 169.5 x 7.5 mm (9.45 x 6.67 x 0.30 in),469 g (Wi-Fi) / 478 g (LTE) (1.03 lb),"Glass front, aluminum back, aluminum frame",Nano-SIM + ,"9.7 inches, 291.4 cm","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)","iOS 10.3, upgradable to iPadOS 16.7.7",Apple A9 (14 nm),Dual-core 1.84 GHz (Twister),PowerVR GT7600 (six-core graphics),No,"32GB 2GB RAM, 128GB 2GB RAM","8 MP, f/2.4, 31mm (standard), 1.12µm, AF",HDR,"1080p@30fps, 720p@120fps, HDR, stereo sound rec.","1.2 MP, f/2.2, 31mm (standard)",720p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, EDR, LE",No,No,"Lightning, USB 2.0","Li-Po 8827 mAh, non-removable (32.9 Wh)",,"Silver, Gold, Space Gray",About 390 EUR
Apple iPad Pro 10.5 (2017),,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 17, 18, 19, 20, 21, 25, 26, 27, 28, 29, 30, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat9 450/50 Mbps, EV-DO Rev.A 3.1 Mbps",250.6 x 174.1 x 6.1 mm (9.87 x 6.85 x 0.24 in),469 g (Wi-Fi) / 477 g (LTE) (1.03 lb),"Glass front, aluminum back, aluminum frame",Nano-SIM + ,"10.5 inches, 341.4 cm","1668 x 2224 pixels, 4:3 ratio (~265 ppi density)","iOS 10.3.2, upgradable to iPadOS 17.6.1",Apple A10X Fusion (10 nm),Hexa-core 2.38 GHz (3x Hurricane & 3x Zephyr),PowerVR Series 7 (12-core graphics),No,"64GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM","12 MP, f/1.8, 1/3.0"", PDAF, OIS","Quad-LED dual-tone flash, HDR","4K@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps","7 MP, f/2.2, 32mm (standard)",1080p@30fps,"Yes, with stereo speakers (4 speakers)",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, EDR",Yes,No,"Lightning, USB 3.0; magnetic connector","Li-Ion 8134 mAh, non-removable (30.8 Wh)",,"Space Gray, Rose Gold, Gold, Silver",About 730 EUR
Apple iPad Pro 12.9 (2017),,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 17, 18, 19, 20, 21, 25, 26, 27, 28, 29, 30, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat9 450/50 Mbps, EV-DO Rev.A 3.1 Mbps",305.7 x 220.6 x 6.9 mm (12.04 x 8.69 x 0.27 in),677 g (Wi-Fi) / 692 g (LTE) (1.49 lb),,Nano-SIM + ,"12.9 inches, 515.3 cm","2732 x 2048 pixels, 4:3 ratio (~265 ppi density)","iOS 10.3.2, upgradable to iPadOS 17.6.1",Apple A10X Fusion (10 nm),Hexa-core 2.38 GHz (3x Hurricane & 3x Zephyr),PowerVR Series 7 (12-core graphics),No,"64GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM","12 MP, f/1.8, 1/3.0"", PDAF, OIS","Quad-LED dual-tone flash, HDR","4K@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps","7 MP, f/2.2, 32mm (standard)",1080p@30fps,"Yes, with stereo speakers (4 speakers)",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, EDR",Yes,No,"Lightning, USB 3.0; magnetic connector","Li-Ion 10,891 mAh, non-removable (41 Wh)",,"Space Gray, Gold, Silver",About 900 EUR
Apple iPhone 8,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 29, 30, 34, 38, 39, 40, 41, 66","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat12 600/150 Mbps, EV-DO Rev.A 3.1 Mbps",138.4 x 67.3 x 7.3 mm (5.45 x 2.65 x 0.29 in),148 g (5.22 oz),"Glass front (Corning-made glass), glass back (Corning-made glass), aluminum frame",Nano-SIM,"4.7 inches, 60.9 cm","750 x 1334 pixels, 16:9 ratio (~326 ppi density)","iOS 11, up to iOS 16.7.7",Apple A11 Bionic (10 nm),Hexa-core (2x Monsoon + 4x Mistral),Apple GPU (three-core graphics),No,"64GB 2GB RAM, 128GB 2GB RAM, 256GB 2GB RAM","12 MP, f/1.8, 28mm (wide), PDAF, OIS","Quad-LED dual-tone flash, HDR","4K@24/30/60fps, 1080p@30/60/120/240fps","7 MP, f/2.2",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","5.0, A2DP, LE",Yes,No,"Lightning, USB 2.0","Li-Ion 1821 mAh, non-removable (6.96 Wh)","15W wired, PD2.0, 50% in 30 min","Silver, Space Gray, Gold, Red",About 210 EUR
