Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
HTC EVO 3D,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 14.4/5.76 Mbps,126 x 65 x 12.1 mm (4.96 x 2.56 x 0.48 in),170 g (6.00 oz),,Mini-SIM,"4.3 inches, 51.0 cm","540 x 960 pixels, 16:9 ratio (~256 ppi density)","Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich), Sense UI",Qualcomm MSM8660 Snapdragon S3,Dual-core 1.2 GHz Scorpion,Adreno 220,microSDHC (dedicated slot),1GB 1GB RAM,"5 MP, AF",Dual-LED flash,"720p@30fps (2D), 720p@30fps (3D)",1.3 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, DLNA, hotspot","3.0, A2DP, EDR",,"Stereo FM radio, RDS",microUSB 2.0 (MHL TV-out),Removable Li-Ion 1730 mAh battery,,Black,About 150 EUR
HTC Sensation 4G,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1700 / 2100 ,,HSPA 14.4/5.76 Mbps,126.1 x 65.4 x 11.3 mm (4.96 x 2.57 x 0.44 in),148 g (5.22 oz),,Mini-SIM,"4.3 inches, 51.0 cm","540 x 960 pixels, 16:9 ratio (~256 ppi density)","Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich), Sense UI 3",Qualcomm MSM8260 Snapdragon S3,Dual-core 1.2 GHz Scorpion,Adreno 220,"microSDHC (dedicated slot), 8 GB included",1GB 768MB RAM,"8 MP, AF",Dual-LED flash,"1080p@30fps, stereo sound rec.",VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, DLNA, hotspot","3.0, A2DP",,"Stereo FM radio, RDS",microUSB 2.0 (MHL TV-out),Removable Li-Ion 1520 mAh battery,,Black,About 210 EUR
HTC DROID Incredible 2,,GSM / CDMA / HSPA / EVDO,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,,"EV-DO Rev.A 3.1 Mbps, HSPA",120.7 x 64 x 12.2 mm (4.75 x 2.52 x 0.48 in),135 g (4.76 oz),,Mini-SIM,"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)","Android 2.2 (Froyo), upgradable to 4.0 (Ice Cream Sandwich), Sense UI",Qualcomm MSM8655 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,"microSDHC (dedicated slot), 16 GB included",1.1GB 768MB RAM,"8 MP, AF",Dual-LED flash,720p@30fps,1.3 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, DLNA, hotspot","2.1, A2DP, EDR",,FM radio,microUSB 2.0,Removable Li-Ion 1450 mAh battery,,"Black, Red, White",About 100 EUR
HTC Trophy,,GSM / CDMA / HSPA / EVDO,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,,"HSPA 7.2/2 Mbps, EV-DO Rev.A 3.1 Mbps",119 x 61 x 12 mm (4.69 x 2.40 x 0.47 in),139 g (4.90 oz),,Mini-SIM,"3.8 inches, 41.1 cm","480 x 800 pixels, 5:3 ratio (~246 ppi density)",Microsoft Windows Phone 7,Qualcomm QSD8650 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,No,16GB 576MB RAM,"5 MP, AF",LED flash,720p@24fps,No,,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11b/g/n, DLNA","2.1, A2DP, EDR",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 1300 mAh battery,,Black,About 90 EUR
HTC Glacier,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 , HSDPA,,HSPA,-,-,,Mini-SIM,"3.8 inches, 41.1 cm","480 x 800 pixels, 5:3 ratio (~246 ppi density)","Android 2.2 (Froyo), Sense UI",Qualcomm MSM8255 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,"microSDHC (dedicated slot), 8 GB included",768MB RAM,"5 MP, AF",LED flash,720p@30fps,VGA videocall camera,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, DLNA, hotspot","2.1, A2DP, EDR",,FM radio,microUSB 2.0,Removable Li-Ion battery,,Black,
HTC Status,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 ,,HSPA 7.2/0.384 Mbps,114.4 x 64.6 x 10.7 mm (4.50 x 2.54 x 0.42 in),120 g (4.23 oz),,Mini-SIM,"2.6 inches, 20.1 cm","480 x 320 pixels, 3:2 ratio (~222 ppi density)",Android 2.3 (Gingerbread),Qualcomm MSM7227 Snapdragon S1,800 MHz ARM 11,Adreno 200,microSDHC (dedicated slot),512MB 512MB RAM,"5 MP, AF",LED flash,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","3.0, A2DP",,No,microUSB 2.0,Removable Li-Ion 1250 mAh battery,,"Black, Silver",About 70 EUR
HTC Panache,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 1700 / 2100 ,,HSPA 14.4/2 Mbps,122.2 x 62.5 x 11.1 mm (4.81 x 2.46 x 0.44 in),150 g (5.29 oz),,Mini-SIM,"3.8 inches, 41.1 cm","480 x 800 pixels, 5:3 ratio (~246 ppi density)","Android 2.3 (Gingerbread), Sense UI 2",Qualcomm MSM8255 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,"microSDHC (dedicated slot), 8 GB included","8GB (1.2GB user available), 768MB RAM","5 MP, AF",LED flash,720p@30fps,VGA videocall camera,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, DLNA, hotspot","2.1, A2DP, EDR",,FM radio,microUSB 2.0,Removable Li-Ion 1400 mAh battery,,Black,About 200 EUR
HTC Touch HD T8285,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 2100 ,,HSPA 7.2/2 Mbps,115 x 62.8 x 12 mm (4.53 x 2.47 x 0.47 in),146 g (5.15 oz),,Mini-SIM,"3.8 inches, 41.1 cm","480 x 800 pixels, 5:3 ratio (~246 ppi density)",Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,"microSDHC (dedicated slot), 8 GB included","288MB RAM, 512MB ROM","5 MP, AF",,CIF@30fps,VGA videocall camera,,Yes,Yes,WLANWi-Fi 802.11 b/g,"2.0, A2DP",,"Stereo FM radio, RDS",miniUSB 2.0,Removable Li-Ion 1350 mAh battery,,Black,About 280 EUR
HTC MAX 4G,,GSM,GSM 900 / 1800 / 1900 ,,,,113.5 x 63.1 x 13.9 mm (4.47 x 2.48 x 0.55 in),151 g (5.33 oz),,Mini-SIM,"3.8 inches, 41.1 cm","480 x 800 pixels, 5:3 ratio (~246 ppi density)",Microsoft Windows Mobile 6.1 Professional,Qualcomm ESM7206A,400 MHz ARM 11,Adreno 130,microSD (dedicated slot),8GB 288MB RAM,"3.15 MP, AF",,CIF@30fps,VGA videocall camera,,Yes,Yes,"WLANWi-Fi 802.11 b/g, WiMAX 802.16 e","2.0, A2DP",,No,miniUSB,Removable Li-Ion 1500 mAh battery,,Black,About 310 EUR
HTC Touch Cruise 09,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/0.384 Mbps,102 x 53.5 x 14.5 mm (4.02 x 2.11 x 0.57 in),103 g (3.63 oz),,Mini-SIM,"2.8 inches, 24.3 cm","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7225 Snapdragon S1,528 MHz ARM 11,No,microSD (dedicated slot),"256MB RAM, 512MB ROM",3.15 MP,,Yes,No,,Yes,No,WLANWi-Fi 802.11 b/g,"2.0, A2DP",,No,miniUSB 2.0,Removable Li-Ion 1100 mAh battery,,Black,About 150 EUR
HTC Dream,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 7.2/2 Mbps,117.7 x 55.7 x 17.1 mm (4.63 x 2.19 x 0.67 in),158 g (5.57 oz),,Mini-SIM,"3.2 inches, 30.5 cm","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Android 1.6 (Donut),Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"192MB RAM, 256MB","3.15 MP, AF",,Yes,No,,Yes,No,WLANWi-Fi 802.11 b/g,"2.0, A2DP (headset support only)",,No,miniUSB,Removable Li-Ion 1150 mAh battery,,Black,About 150 EUR
HTC Touch Diamond2,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/2 Mbps,107.9 x 53.1 x 13.7 mm (4.25 x 2.09 x 0.54 in),117.5 g (4.13 oz),,Mini-SIM,"3.2 inches, 29.1 cm","480 x 800 pixels, 5:3 ratio (~292 ppi density)","Microsoft Windows Mobile 6.1 Professional, upgradable to Windows Mobile 6.5",Qualcomm MSM7200A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288MB RAM, 512MB ROM","5 MP, AF",,480p@15fps,VGA videocall camera,,Yes,No,WLANWi-Fi 802.11 b/g,"2.0, A2DP",,"Stereo FM radio, RDS",miniUSB,Removable Li-Ion 1100 mAh battery,,Black,About 150 EUR
HTC Touch Diamond2 CDMA,,GSM / CDMA / HSPA / EVDO,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,"HSPA 7.2/2 Mbps, EV-DO Rev.A 3.1 Mbps",118.1 x 61.7 x 14 mm (4.65 x 2.43 x 0.55 in),150.3 g (5.29 oz),,Mini-SIM,"3.6 inches, 36.9 cm","480 x 800 pixels, 5:3 ratio (~259 ppi density)",Microsoft Windows Mobile 6.5 Professional,Qualcomm MSM7200A,528 MHz ARM 11,Adreno 130,microSDHC (dedicated slot),"288MB RAM, 512MB ROM","5 MP, AF",,Yes,Yes,,Yes,Yes,WLANWi-Fi 802.11 b/g,"2.1, A2DP",,"Stereo FM radio, RDS",2.0,Removable Li-Ion 1500 mAh battery,,Black,About 150 EUR
HTC Touch Pro2,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/2 Mbps,116 x 59.2 x 17.3 mm (4.57 x 2.33 x 0.68 in),178.5 g (6.28 oz),,Mini-SIM,"3.6 inches, 36.9 cm","480 x 800 pixels, 5:3 ratio (~259 ppi density)","Microsoft Windows Mobile 6.1 Professional, upgradable to Windows Mobile 6.5",Qualcomm MSM7200A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288MB RAM, 512MB ROM","3.15 MP, AF",,480p,VGA videocall camera,,Yes,No,WLANWi-Fi 802.11 b/g,"2.1, A2DP",,"Factory locked by default, can be enabled",miniUSB,Removable Li-Ion 1500 mAh battery,,Black/Grey,About 120 EUR
HTC Tilt2,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,,,HSPA 7.2/2 Mbps,116 x 59.2 x 17.3 mm (4.57 x 2.33 x 0.68 in),178.5 g (6.28 oz),,Mini-SIM,"3.6 inches, 36.9 cm","480 x 800 pixels, 5:3 ratio (~259 ppi density)","Microsoft Windows Mobile 6.1 Professional, upgradable to Windows Mobile 6.5",Qualcomm MSM7200A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288MB RAM, 512MB ROM","3.15 MP, AF",,480p,No,,Yes,No,WLANWi-Fi 802.11 b/g,"2.0, A2DP",,"Factory locked by default, can be enabled",miniUSB,Removable Li-Ion 1500 mAh battery,,Black/Grey,About 90 EUR
HTC Touch Pro2 CDMA,,GSM / CDMA / HSPA / EVDO,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,"HSPA 7.2/2 Mbps, EV-DO Rev.A 3.1 Mbps",116 x 59 x 17 mm (4.57 x 2.32 x 0.67 in),180 g (6.35 oz),,Mini-SIM,"3.6 inches, 36.9 cm","480 x 800 pixels, 5:3 ratio (~259 ppi density)","Microsoft Windows Mobile 6.1 Professional, upgradable to Windows Mobile 6.5",Qualcomm MSM7200A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288MB RAM, 512MB ROM","3.15 MP, AF",,Yes,No,,Yes,Yes,WLANWi-Fi 802.11 b/g,"2.1, A2DP",,No,miniUSB 2.0,Removable Li-Ion 1500 mAh battery,,Black/Grey,About 120 EUR
HTC Magic,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/2 Mbps,113 x 55 x 13.7 mm (4.45 x 2.17 x 0.54 in),118.5 g (4.16 oz),,Mini-SIM,"3.2 inches, 30.5 cm","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Android 1.6 (Donut),Qualcomm MSM7200A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288MB RAM, 512MB","3.15 MP, AF",,320p@15fps,No,,Yes,No,WLANWi-Fi 802.11 b/g,"2.0, A2DP (headset support only)",,No,miniUSB,Removable Li-Ion 1340 mAh battery,,"White, Black",About 90 EUR
HTC Snap,,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 900 / 2100 ,,HSPA 7.2/0.384 Mbps,116.5 x 61.5 x 12 mm (4.59 x 2.42 x 0.47 in),120 g (4.23 oz),,Mini-SIM,"2.4 inches, 17.8 cm","320 x 240 pixels, 4:3 ratio (~167 ppi density)",Microsoft Windows Mobile 6.1 Standard,,528 MHz,,microSDHC (dedicated slot),"192MB RAM, 256MB ROM",2 MP,,Yes,No,,Yes,No,WLANWi-Fi 802.11b/g,"2.0, A2DP",,No,Proprietary,Removable Li-Ion 1500 mAh battery,,Brown,About 100 EUR
HTC Schubert,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA,-,-,,Mini-SIM,,,Microsoft Windows Phone 7,Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,No,,Yes,,Yes,No,,Yes,Yes,WLANWi-Fi 802.11 b/g,"2.1, A2DP",,,microUSB 2.0,Removable Li-Ion battery,,Black,
HTC Ozone,,GSM,GSM 850 / 900 / 1800 / 1900 , 1x EV-DO 800 / 1900,,EV–DO Rev. A,114.3 x 63.5 x 12.7 mm (4.5 x 2.5 x 0.5 in),105 g (3.70 oz),,Mini-SIM,"2.4 inches, 17.8 cm","320 x 240 pixels, 4:3 ratio (~167 ppi density)",Microsoft Windows Mobile 6.1 Standard,,528 MHz,,microSDHC (dedicated slot),"192MB RAM, 256MB ROM",2 MP,,Yes,No,,Yes,No,WLANWi-Fi 802.11b/g,"2.0, A2DP",,No,Proprietary,Removable Li-Ion 1500 mAh battery,,Black,About 80 EUR
HTC Hero,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/2 Mbps,112 x 56.2 x 14.4 mm (4.41 x 2.21 x 0.57 in),135 g (4.76 oz),,Mini-SIM,"3.2 inches, 30.5 cm","320 x 480 pixels, 3:2 ratio (~180 ppi density)","Android 1.5 (Cupcake), Sense UI",Qualcomm MSM7200A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288MB RAM, 512MB","5 MP, AF",,CIF@15fps,No,,Yes,Yes,WLANWi-Fi 802.11 b/g,"2.0, A2DP",,No,miniUSB 2.0,Removable Li-Ion 1350 mAh battery,,"Brown, White (teflon coating), Graphite, Black, Pink",About 100 EUR
HTC Hero CDMA,,CDMA / EVDO,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,,EV-DO Rev.A 3.1 Mbps,113 x 56 x 14 mm (4.45 x 2.20 x 0.55 in),128 g (4.52 oz),,Mini-SIM,"3.2 inches, 30.5 cm","320 x 480 pixels, 3:2 ratio (~180 ppi density)","Android 2.1 (Eclair), Sense UI",Qualcomm MSM7200A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288MB RAM, 512MB","5 MP, AF",,Yes,No,,Yes,Yes,WLANWi-Fi 802.11 b/g,"2.0, A2DP",,No,miniUSB 2.0,Removable Li-Ion 1500 mAh battery,,Silver,About 80 EUR
HTC Touch2,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/0.384 Mbps,104 x 55 x 12.9 mm (4.09 x 2.17 x 0.51 in),110 g (3.88 oz),,Mini-SIM,"2.8 inches, 24.3 cm","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 6.5 Professional,Qualcomm MSM7225 Snapdragon S1,528 MHz ARM 11,No,microSDHC (dedicated slot),"256MB RAM, 512MB ROM",3.15 MP,,CIF@30fps,No,,Yes,Yes,WLANWi-Fi 802.11 b/g,"2.1, A2DP",,"Stereo FM radio, RDS",miniUSB 2.0,Removable Li-Ion 1000 mAh battery,,"Black, Brown, Silver",About 90 EUR
HTC A12,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 , LTE,"HSPA, LTE",139.8 x 69.5 x 9.5 mm (5.50 x 2.74 x 0.37 in),-,,"Dual SIM (Micro-SIM, dual stand-by)","4.7 inches, 60.9 cm","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","Android 4.4.4 (KitKat), Sense UI",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDXC (dedicated slot),8GB 1GB RAM,"8 MP, AF","LED flash, panorama",1080p@30fps,1.3 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, aptX",No,FM radio,microUSB 2.0,"Li-Po 2100 mAh, removable",,Black,
HTC Desire HD2,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 14.4/5.76 Mbps,-,-,,Mini-SIM,"4.3 inches, 51.0 cm","540 x 960 pixels, 16:9 ratio (~256 ppi density)","Android 2.3 (Gingerbread), Sense UI 3",,Dual-core 1.5 GHz Scorpion,Adreno 205,microSDHC (dedicated slot),8GB 512MB RAM,"8 MP, AF",Dual-LED flash,1080p@24fps,Yes,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, DLNA, hotspot","2.1, A2DP",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion battery,,Black,
HTC Ignite,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA,-,-,,Mini-SIM,"3.7 inches, 39.0 cm","480 x 800 pixels, 5:3 ratio (~252 ppi density)",Microsoft Windows Phone 7,,800 MHz,,No,512MB RAM,"5 MP, AF",,720p,No,,Yes,Yes,WLANWi-Fi 802.11 b/g/n,"2.1, A2DP",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion battery,,Black,
HTC Ville,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 , HSDPA,,HSPA 21.1/5.76 Mbps,8 mm thickness,-,,Mini-SIM,"4.3 inches, 51.0 cm","540 x 960 pixels, 16:9 ratio (~256 ppi density)","Android 4.0 (Ice Cream Sandwich), Sense UI 4",,Dual-core 1.5 GHz,,microSDHC (dedicated slot),,"8 MP, AF",LED flash,1080p@30fps,Yes,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, DLNA, hotspot","4.0, A2DP, EDR",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 1650 mAh battery,,Black,
HTC Zeta,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,,HSPA,109.8 x 60.9 x 9.8 mm (4.32 x 2.40 x 0.39 in),146 g (5.15 oz),,Mini-SIM,"4.5 inches, 55.8 cm","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","Android 4.0 (Ice Cream Sandwich), Sense UI",,Quad-core 2.5 GHz,,No,32GB 1GB RAM,"8 MP, AF",Dual-LED flash,1080p@30fps,1.3 MP,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP, EDR",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 1830 mAh battery,,Black,
HTC Primo,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA,-,-,,Mini-SIM,"3.7 inches, 39.0 cm","480 x 800 pixels, 5:3 ratio",Android 4.0 (Ice Cream Sandwich),,Dual-core 1.0 GHz,,microSDHC (dedicated slot),512MB RAM,"5 MP, AF",,Yes,,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, DLNA, hotspot","3.0, A2DP",,,microUSB 2.0,Removable Li-Ion battery,,Black,
HTC Tiara,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 , HSDPA,,HSPA,-,-,,Micro-SIM,"4.3 inches, 52.6 cm","480 x 800 pixels, 5:3 ratio (~217 ppi density)","Microsoft Windows Phone 8, Sense UI",,Dual-core 1.2 GHz,,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",LED flash,1080p@30fps,1.6 MP,720p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot",Yes,No,No,microUSB 2.0,"Li-Ion 1800 mAh, removable",,"Black, White",
HTC One M8 Prime,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,"HSDPA 850 / 900 / 1900 / 2100 - EMEA, Asia","3, 7, 8, 20 - EMEA","HSPA 42.2/21.1(AT&T)/5.76 Mbps, LTE Cat4 150/50 Mbps",-,-,,Nano-SIM,"5.5 inches, 83.4 cm","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)","Android 4.4.2 (KitKat), Sense UI",,,,microSDXC (dedicated slot),"16GB 3GB RAM, 32GB 3GB RAM","4 MP, 1/3.0"", 2µm, AF,
4 MP, 1/3.0"", 2µm, AF","Dual-LED dual-tone flash, panorama, HDR","1080p@60fps, 720p@60fps, HDR, stereo sound rec.",5 MP,1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP",Yes (market/operator dependent),"Stereo FM radio, RDS","microUSB 2.0 (MHL TV-out), OTG","Li-Po, non-removable",,"Gunmetal Gray, Glacial Silver, Amber Gold",
HTC One (M8i),,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,"HSDPA 850 / 900 / 1900 / 2100 - EMEA, Asia","3, 7, 8, 20 - EMEA","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",,160 g (5.64 oz),,Nano-SIM,"5.0 inches, 68.9 cm","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","Android 5.1 (Lollipop), Sense UI 7",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM","13 MP, AF,
2 MP, (depth)","Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,5 MP,1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.1, A2DP, aptX",Yes (market/operator dependent),To be confirmed,microUSB 2.0,"Li-Ion, non-removable",,"Gunmetal Gray, Glacial Silver, Amber Gold",
HTC Wildfire R70,,GSM / HSPA / LTE,GSM 900 / 1800 ,HSDPA 900 / 2100 ,"1, 3, 5, 7, 8, 40, 41","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",163.2 x 77.8 x 8.9 mm (6.43 x 3.06 x 0.35 in),186 g (6.56 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,"6.53 inches, 104.7 cm","720 x 1560 pixels, 19.5:9 ratio (~263 ppi density)",Android 9 (Pie),Mediatek MT6763 Helio P23 (16 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53),Mali-G71 MP2,microSDXC (uses shared SIM slot),32GB 2GB RAM,"16 MP, f/1.7, (wide), 1.4µm, PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide)",1080p@30fps,Yes,Yes,WLANWi-Fi 802.11 b/g/n,"4.2, A2DP, LE",No,FM radio,"microUSB 2.0, OTG",Li-Po 4000 mAh,10W wired,"Aurora Blue, Night black",
HTC MTeoR,,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,"Yes, 384 kbps",112.4 x 49 x 14.8 mm (4.43 x 1.93 x 0.58 in),120 g (4.23 oz),,Mini-SIM,"2.2 inches, 34 x 45 mm, 15.0 cm","240 x 320 pixels, 4:3 ratio (~182 ppi density)",Microsoft Windows Mobile 5.0 Smartphone,,Samsung 2442 300 MHz,,microSD (dedicated slot),"64MB RAM, 128MB ROM",1.3 MP,,Yes,No,,Yes,No,WLANNo,Yes,,No,Proprietary,Removable Li-Po 1190 mAh battery,,Black,About 180 EUR
HTC TyTN,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 1.8 Mbps,113 x 58 x 22 mm (4.45 x 2.28 x 0.87 in),176 g (6.21 oz),,Mini-SIM,"2.8 inches, 42 x 57 mm, 24.3 cm","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 5.0 PocketPC,,400 MHz Samsung,,microSD (dedicated slot),"64MB RAM, 128MB ROM",2 MP,LED flash,Yes,QCIF videocall camera,,Yes,No,WLANWi-Fi 802.11b/g,"2.0, A2DP",,No,1.1,Removable Li-Ion 1350 mAh battery,,"Silver, Black",About 420 EUR
HTC S310,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,108 x 47 x 18.5 mm (4.25 x 1.85 x 0.73 in),,,Mini-SIM,"2.0 inches, 12.6 cm",176 x 220 pixels (~141 ppi density),Microsoft Windows Mobile 5.0 Smartphone,TI OMAP 850,200 MHz ARM926EJ-S,,miniSD,"64MB RAM, 64MB ROM",1.3 MP,,Yes,No,,Yes,No,WLANNo,"2.0, A2DP",,No,Proprietary,Removable Li-Ion 1150 mAh battery,,"Black, White, Grey.",About 130 EUR
HTC S620,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,111.5 x 62.5 x 12.8 mm (4.39 x 2.46 x 0.50 in),130 g (4.59 oz),,Mini-SIM,"2.4 inches, 50 x 37 mm, 17.8 cm","240 x 320 pixels, 4:3 ratio (~167 ppi density)",Microsoft Windows Mobile 5.0 Smartphone,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"64MB RAM, 128MB ROM",1.3 MP,,Yes,No,,Yes,No,WLANWi-Fi 802.11b/g,"2.0, A2DP",,No,Proprietary,Removable Li-Ion 960 mAh battery,,,About 240 EUR
